PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36499162","ES-Screen: A Novel Electrostatics-Driven Method for Drug Discovery Virtual Screening","Issa NT, Byers SW, Dakshanamurthy S.","Int J Mol Sci. 2022 Nov 27;23(23):14830. doi: 10.3390/ijms232314830.","Issa NT","Int J Mol Sci","2022","2022/12/11","PMC9736079","","10.3390/ijms232314830"
"36463310","Introducing ligand GA, a genetic algorithm molecular tool for automated protein inhibitor design","Chalmers G.","Sci Rep. 2022 Dec 3;12(1):20877. doi: 10.1038/s41598-022-22281-2.","Chalmers G","Sci Rep","2022","2022/12/03","PMC9719503","","10.1038/s41598-022-22281-2"
"36458814","Inhibition of mutant RAS-RAF interaction by mimicking structural and dynamic properties of phosphorylated RAS","Ilter M, Kasmer R, Jalalypour F, Atilgan C, Topcu O, Karakas N, Sensoy O.","Elife. 2022 Dec 2;11:e79747. doi: 10.7554/eLife.79747.","Ilter M","Elife","2022","2022/12/02","PMC9762712","","10.7554/eLife.79747"
"36430344","Systems Drug Design for Muscle Invasive Bladder Cancer and Advanced Bladder Cancer by Genome-Wide Microarray Data and Deep Learning Method with Drug Design Specifications","Su PW, Chen BS.","Int J Mol Sci. 2022 Nov 10;23(22):13869. doi: 10.3390/ijms232213869.","Su PW","Int J Mol Sci","2022","2022/11/26","PMC9692470","","10.3390/ijms232213869"
"36423010","A Subtraction Genomics-Based Approach to Identify and Characterize New Drug Targets in Bordetella pertussis: Whooping Cough","Jamal A, Jahan S, Choudhry H, Rather IA, Khan MI.","Vaccines (Basel). 2022 Nov 12;10(11):1915. doi: 10.3390/vaccines10111915.","Jamal A","Vaccines (Basel)","2022","2022/11/24","PMC9692278","","10.3390/vaccines10111915"
"36193154","Systems Network Pharmacology-Based Prediction and Analysis of Potential Targets and Pharmacological Mechanism of Actinidia chinensis Planch. Root Extract for Application in Hepatocellular Carcinoma","Hu Y, Yang L, Lu Y, Wang Y, Jiang J, Liu Y, Cao Q.","Evid Based Complement Alternat Med. 2022 Sep 20;2022:2116006. doi: 10.1155/2022/2116006. eCollection 2022.","Hu Y","Evid Based Complement Alternat Med","2022","2022/10/04","PMC9526650","","10.1155/2022/2116006"
"36193082","Identification of the Mechanism of Matrine Combined with Glycyrrhizin for Hepatocellular Carcinoma Treatment through Network Pharmacology and Bioinformatics Analysis","Han T, Liu Y, Chen Y, Chen T, Li Y, Li Q, Zhao M.","Oxid Med Cell Longev. 2022 Sep 19;2022:2663758. doi: 10.1155/2022/2663758. eCollection 2022.","Han T","Oxid Med Cell Longev","2022","2022/10/04","PMC9526635","","10.1155/2022/2663758"
"36173075","Drug-food Interactions in the Era of Molecular Big Data, Machine Intelligence, and Personalized Health","Roy R, Marakkar S, Vayalil MP, Shahanaz A, Anil AP, Kunnathpeedikayil S, Rawal I, Shetty K, Shameer Z, Sathees S, Prasannakumar AP, Mathew OK, Subramanian L, Shameer K, Yadav KK.","Recent Adv Food Nutr Agric. 2022 Nov 14;13(1):27-50. doi: 10.2174/2212798412666220620104809.","Roy R","Recent Adv Food Nutr Agric","2022","2022/09/29","PMC10258917","","10.2174/2212798412666220620104809"
"36142582","Fragment-Based Drug Discovery against Mycobacteria: The Success and Challenges","Togre NS, Vargas AM, Bhargavi G, Mallakuntla MK, Tiwari S.","Int J Mol Sci. 2022 Sep 14;23(18):10669. doi: 10.3390/ijms231810669.","Togre NS","Int J Mol Sci","2022","2022/09/23","PMC9500838","","10.3390/ijms231810669"
"36142321","Identifying Drug Targets of Oral Squamous Cell Carcinoma through a Systems Biology Method and Genome-Wide Microarray Data for Drug Discovery by Deep Learning and Drug Design Specifications","Lin YC, Chen BS.","Int J Mol Sci. 2022 Sep 8;23(18):10409. doi: 10.3390/ijms231810409.","Lin YC","Int J Mol Sci","2022","2022/09/23","PMC9499358","","10.3390/ijms231810409"
"36138446","An initial investigation of accuracy required for the identification of small molecules in complex samples using quantum chemical calculated NMR chemical shifts","Yesiltepe Y, Govind N, Metz TO, Renslow RS.","J Cheminform. 2022 Sep 22;14(1):64. doi: 10.1186/s13321-022-00587-7.","Yesiltepe Y","J Cheminform","2022","2022/09/22","PMC9499888","","10.1186/s13321-022-00587-7"
"36134997","Identification of New Drug Target in Staphylococcus lugdunensis by Subtractive Genomics Analysis and Their Inhibitors through Molecular Docking and Molecular Dynamic Simulation Studies","Alhamhoom Y, Hani U, Bennani FE, Rahman N, Rashid MA, Abbas MN, Rastrelli L.","Bioengineering (Basel). 2022 Sep 7;9(9):451. doi: 10.3390/bioengineering9090451.","Alhamhoom Y","Bioengineering (Basel)","2022","2022/09/22","PMC9496018","","10.3390/bioengineering9090451"
"36009032","In Silico Pleiotropy Analysis in KEGG Signaling Networks Using a Boolean Network Model","Mazaya M, Kwon YK.","Biomolecules. 2022 Aug 18;12(8):1139. doi: 10.3390/biom12081139.","Mazaya M","Biomolecules","2022","2022/08/26","PMC9406064","","10.3390/biom12081139"
"35903153","Deoxythymidylate Kinase as a Promising Marker for Predicting Prognosis and Immune Cell Infiltration of Pan-cancer","Lan T, Wang Y, Miao J, Guo H, Wang Z, Wang J, Zhang C, Yang P, Zhang Z, Dunmall LC, Wang Y.","Front Mol Biosci. 2022 Jul 12;9:887059. doi: 10.3389/fmolb.2022.887059. eCollection 2022.","Lan T","Front Mol Biosci","2022","2022/07/29","PMC9315941","","10.3389/fmolb.2022.887059"
"35849948","Network analysis for elucidating the mechanisms of Shenfu injection in preventing and treating COVID-19 combined with heart failure","Zhou W, Chen Z, Fang Z, Xu D.","Comput Biol Med. 2022 Sep;148:105845. doi: 10.1016/j.compbiomed.2022.105845. Epub 2022 Jul 14.","Zhou W","Comput Biol Med","2022","2022/07/19","PMC9279168","","10.1016/j.compbiomed.2022.105845"
"35682792","Molecular Similarity Perception Based on Machine-Learning Models","Gandini E, Marcou G, Bonachera F, Varnek A, Pieraccini S, Sironi M.","Int J Mol Sci. 2022 May 30;23(11):6114. doi: 10.3390/ijms23116114.","Gandini E","Int J Mol Sci","2022","2022/06/10","PMC9181189","","10.3390/ijms23116114"
"35595767","Inhibition of the CDK2 and Cyclin A complex leads to autophagic degradation of CDK2 in cancer cells","Zhang J, Gan Y, Li H, Yin J, He X, Lin L, Xu S, Fang Z, Kim BW, Gao L, Ding L, Zhang E, Ma X, Li J, Li L, Xu Y, Horne D, Xu R, Yu H, Gu Y, Huang W.","Nat Commun. 2022 May 20;13(1):2835. doi: 10.1038/s41467-022-30264-0.","Zhang J","Nat Commun","2022","2022/05/20","PMC9122913","","10.1038/s41467-022-30264-0"
"35548342","Deciphering the Underlying Mechanisms of Formula Le-Cao-Shi Against Liver Injuries by Integrating Network Pharmacology, Metabonomics, and Experimental Validation","Zhao Q, Ren X, Song SY, Yu RL, Li X, Zhang P, Shao CL, Wang CY.","Front Pharmacol. 2022 Apr 25;13:884480. doi: 10.3389/fphar.2022.884480. eCollection 2022.","Zhao Q","Front Pharmacol","2022","2022/05/13","PMC9081656","","10.3389/fphar.2022.884480"
"35413800","HGDTI: predicting drug-target interaction by using information aggregation based on heterogeneous graph neural network","Yu L, Qiu W, Lin W, Cheng X, Xiao X, Dai J.","BMC Bioinformatics. 2022 Apr 12;23(1):126. doi: 10.1186/s12859-022-04655-5.","Yu L","BMC Bioinformatics","2022","2022/04/13","PMC9004085","","10.1186/s12859-022-04655-5"
"35409008","Repurposing Multiple-Molecule Drugs for COVID-19-Associated Acute Respiratory Distress Syndrome and Non-Viral Acute Respiratory Distress Syndrome via a Systems Biology Approach and a DNN-DTI Model Based on Five Drug Design Specifications","Ting CT, Chen BS.","Int J Mol Sci. 2022 Mar 26;23(7):3649. doi: 10.3390/ijms23073649.","Ting CT","Int J Mol Sci","2022","2022/04/12","PMC8998971","","10.3390/ijms23073649"
"35260608","HIDTI: integration of heterogeneous information to predict drug-target interactions","Soh J, Park S, Lee H.","Sci Rep. 2022 Mar 8;12(1):3793. doi: 10.1038/s41598-022-07608-3.","Soh J","Sci Rep","2022","2022/03/09","PMC8904809","","10.1038/s41598-022-07608-3"
"35241702","Promoter/enhancer-based controllability of regulatory networks","Devkota P, Wuchty S.","Sci Rep. 2022 Mar 3;12(1):3528. doi: 10.1038/s41598-022-07035-4.","Devkota P","Sci Rep","2022","2022/03/04","PMC8894475","","10.1038/s41598-022-07035-4"
"35153767","A Review of Approaches for Predicting Drug-Drug Interactions Based on Machine Learning","Han K, Cao P, Wang Y, Xie F, Ma J, Yu M, Wang J, Xu Y, Zhang Y, Wan J.","Front Pharmacol. 2022 Jan 28;12:814858. doi: 10.3389/fphar.2021.814858. eCollection 2021.","Han K","Front Pharmacol","2022","2022/02/14","PMC8835726","","10.3389/fphar.2021.814858"
"35072838","Detection of polypharmacy side effects by integrating multiple data sources and convolutional neural networks","Lakizadeh A, Babaei M.","Mol Divers. 2022 Dec;26(6):3193-3203. doi: 10.1007/s11030-022-10382-z. Epub 2022 Jan 24.","Lakizadeh A","Mol Divers","2022","2022/01/24","","","10.1007/s11030-022-10382-z"
"35062669","Prediction of Novel Drug Targets and Vaccine Candidates against Human Lice (Insecta), Acari (Arachnida), and Their Associated Pathogens","Ali A, Ahmad S, de Albuquerque PMM, Kamil A, Alshammari FA, Alouffi A, da Silva Vaz I Jr.","Vaccines (Basel). 2021 Dec 22;10(1):8. doi: 10.3390/vaccines10010008.","Ali A","Vaccines (Basel)","2021","2022/01/22","PMC8778234","","10.3390/vaccines10010008"
"35056899","Identification of miRNA-Small Molecule Associations by Continuous Feature Representation Using Auto-Encoders","Abdelbaky I, Tayara H, Chong KT.","Pharmaceutics. 2021 Dec 21;14(1):3. doi: 10.3390/pharmaceutics14010003.","Abdelbaky I","Pharmaceutics","2021","2022/01/21","PMC8780428","","10.3390/pharmaceutics14010003"
"35056751","Study on Synergistic Antioxidant Effect of Typical Functional Components of Hydroethanolic Leaf Extract from Ginkgo Biloba In Vitro","Zhang L, Zhu C, Liu X, Su E, Cao F, Zhao L.","Molecules. 2022 Jan 10;27(2):439. doi: 10.3390/molecules27020439.","Zhang L","Molecules","2022","2022/01/21","PMC8778188","","10.3390/molecules27020439"
"35040003","Identification of putative genetic variants in major depressive disorder patients in Pakistan","Qazi SR, Irfan M, Ramzan Z, Jahanzaib M, Khan MZ, Nasir M, Shakeel M, Khan IA.","Mol Biol Rep. 2022 Mar;49(3):2283-2292. doi: 10.1007/s11033-021-07050-0. Epub 2022 Jan 18.","Qazi SR","Mol Biol Rep","2022","2022/01/18","","","10.1007/s11033-021-07050-0"
"34989956","Proteomic Characterization and Target Identification Against Streptococcus mutans Under Bacitracin Stress Conditions Using LC-MS and Subtractive Proteomics","Zaidi S, Bhardwaj T, Somvanshi P, Khan AU.","Protein J. 2022 Feb;41(1):166-178. doi: 10.1007/s10930-021-10038-1. Epub 2022 Jan 6.","Zaidi S","Protein J","2022","2022/01/06","PMC8733428","","10.1007/s10930-021-10038-1"
"34987405","Prediction of the Drug-Drug Interaction Types with the Unified Embedding Features from Drug Similarity Networks","Yan XY, Yin PW, Wu XM, Han JX.","Front Pharmacol. 2021 Dec 20;12:794205. doi: 10.3389/fphar.2021.794205. eCollection 2021.","Yan XY","Front Pharmacol","2021","2022/01/06","PMC8721167","","10.3389/fphar.2021.794205"
"34950907","Exploring complex and heterogeneous correlations on hypergraph for the prediction of drug-target interactions","Ruan D, Ji S, Yan C, Zhu J, Zhao X, Yang Y, Gao Y, Zou C, Dai Q.","Patterns (N Y). 2021 Nov 16;2(12):100390. doi: 10.1016/j.patter.2021.100390. eCollection 2021 Dec 10.","Ruan D","Patterns (N Y)","2021","2021/12/24","PMC8672193","","10.1016/j.patter.2021.100390"
"34944063","Emerging Molecular Dependencies of Mutant EGFR-Driven Non-Small Cell Lung Cancer","Farnsworth DA, Chen YT, de Rappard Yuswack G, Lockwood WW.","Cells. 2021 Dec 16;10(12):3553. doi: 10.3390/cells10123553.","Farnsworth DA","Cells","2021","2021/12/24","PMC8699920","","10.3390/cells10123553"
"34899950","Using the Symptom Patient Similarity Network to Explore the Difference between the Chinese and Western Medicine Pathways of Ischemic Stroke and its Comorbidities","Zhang L, Han S, Zhao M, Zhang R, Zhang X, Zhang J, Liu X, He Y, He Z, Dong Y, Hou X, Mou Z, He L, Zhou H, Yang J, Huang X, Hu Y, Zhang Y, Zhang L, Chen Z, Li X, Tan Y, Cao K, Meng W, Zhong L.","Evid Based Complement Alternat Med. 2021 Dec 1;2021:4961738. doi: 10.1155/2021/4961738. eCollection 2021.","Zhang L","Evid Based Complement Alternat Med","2021","2021/12/13","PMC8654542","","10.1155/2021/4961738"
"34731411","DeepStack-DTIs: Predicting Drug-Target Interactions Using LightGBM Feature Selection and Deep-Stacked Ensemble Classifier","Zhang Y, Jiang Z, Chen C, Wei Q, Gu H, Yu B.","Interdiscip Sci. 2022 Jun;14(2):311-330. doi: 10.1007/s12539-021-00488-7. Epub 2021 Nov 3.","Zhang Y","Interdiscip Sci","2022","2021/11/03","","","10.1007/s12539-021-00488-7"
"34714852","Drug repositioning of Clopidogrel or Triamterene to inhibit influenza virus replication in vitro","Orr-Burks N, Murray J, Todd KV, Bakre A, Tripp RA.","PLoS One. 2021 Oct 29;16(10):e0259129. doi: 10.1371/journal.pone.0259129. eCollection 2021.","Orr-Burks N","PLoS One","2021","2021/10/29","PMC8555795","","10.1371/journal.pone.0259129"
"34709727","SARS-CoV-2-host proteome interactions for antiviral drug discovery","Liu X, Huuskonen S, Laitinen T, Redchuk T, Bogacheva M, Salokas K, Pöhner I, Öhman T, Tonduru AK, Hassinen A, Gawriyski L, Keskitalo S, Vartiainen MK, Pietiäinen V, Poso A, Varjosalo M.","Mol Syst Biol. 2021 Nov;17(11):e10396. doi: 10.15252/msb.202110396.","Liu X","Mol Syst Biol","2021","2021/10/28","PMC8552907","","10.15252/msb.202110396"
"34707117","Using predictive machine learning models for drug response simulation by calibrating patient-specific pathway signatures","Golriz Khatami S, Mubeen S, Bharadhwaj VS, Kodamullil AT, Hofmann-Apitius M, Domingo-Fernández D.","NPJ Syst Biol Appl. 2021 Oct 27;7(1):40. doi: 10.1038/s41540-021-00199-1.","Golriz Khatami S","NPJ Syst Biol Appl","2021","2021/10/28","PMC8551267","","10.1038/s41540-021-00199-1"
"34572592","Molecular Biology Networks and Key Gene Regulators for Inflammatory Biomarkers Shared by Breast Cancer Development: Multi-Omics Systems Analysis","Jung SY, Papp JC, Pellegrini M, Yu H, Sobel EM.","Biomolecules. 2021 Sep 18;11(9):1379. doi: 10.3390/biom11091379.","Jung SY","Biomolecules","2021","2021/09/28","PMC8469138","","10.3390/biom11091379"
"34559562","Exploring and mapping chemical space with molecular assembly trees","Liu Y, Mathis C, Bajczyk MD, Marshall SM, Wilbraham L, Cronin L.","Sci Adv. 2021 Sep 24;7(39):eabj2465. doi: 10.1126/sciadv.abj2465. Epub 2021 Sep 24.","Liu Y","Sci Adv","2021","2021/09/24","PMC8462901","","10.1126/sciadv.abj2465"
"34554348","Web-Based Quantitative Structure-Activity Relationship Resources Facilitate Effective Drug Discovery","Wang YL, Li JY, Shi XX, Wang Z, Hao GF, Yang GF.","Top Curr Chem (Cham). 2021 Sep 23;379(6):37. doi: 10.1007/s41061-021-00349-3.","Wang YL","Top Curr Chem (Cham)","2021","2021/09/23","","","10.1007/s41061-021-00349-3"
"34526500","A deep-learning framework for multi-level peptide-protein interaction prediction","Lei Y, Li S, Liu Z, Wan F, Tian T, Li S, Zhao D, Zeng J.","Nat Commun. 2021 Sep 15;12(1):5465. doi: 10.1038/s41467-021-25772-4.","Lei Y","Nat Commun","2021","2021/09/16","PMC8443569","","10.1038/s41467-021-25772-4"
