PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36295904","Survey for Computer-Aided Tools and Databases in Metabolomics","Banimfreg BH, Shamayleh A, Alshraideh H.","Metabolites. 2022 Oct 21;12(10):1002. doi: 10.3390/metabo12101002.","Banimfreg BH","Metabolites","2022","2022/10/27","PMC9610953","","10.3390/metabo12101002"
"36295851","Multi-Omics, an Integrated Approach to Identify Novel Blood Biomarkers of Alzheimer's Disease","François M, Karpe AV, Liu JW, Beale DJ, Hor M, Hecker J, Faunt J, Maddison J, Johns S, Doecke JD, Rose S, Leifert WR.","Metabolites. 2022 Oct 6;12(10):949. doi: 10.3390/metabo12100949.","François M","Metabolites","2022","2022/10/27","PMC9610280","","10.3390/metabo12100949"
"36252928","A comprehensive survey of the approaches for pathway analysis using multi-omics data integration","Maghsoudi Z, Nguyen H, Tavakkoli A, Nguyen T.","Brief Bioinform. 2022 Nov 19;23(6):bbac435. doi: 10.1093/bib/bbac435.","Maghsoudi Z","Brief Bioinform","2022","2022/10/17","PMC9677478","","10.1093/bib/bbac435"
"36067040","Functional assessment of homozygous ALDH18A1 variants reveals alterations in amino acid and antioxidant metabolism","Colonna MB, Moss T, Mokashi S, Srikanth S, Jones JR, Foley JR, Skinner C, Lichty A, Kocur A, Wood T, Stewart TM, Casero RA Jr, Flanagan-Steet H, Edison AS, Lyons MJ, Steet R.","Hum Mol Genet. 2023 Feb 19;32(5):732-744. doi: 10.1093/hmg/ddac226.","Colonna MB","Hum Mol Genet","2023","2022/09/06","PMC9941824","","10.1093/hmg/ddac226"
"35704883","Network approaches for modeling the effect of drugs and diseases","Rintala TJ, Ghosh A, Fortino V.","Brief Bioinform. 2022 Jul 18;23(4):bbac229. doi: 10.1093/bib/bbac229.","Rintala TJ","Brief Bioinform","2022","2022/06/15","PMC9294412","","10.1093/bib/bbac229"
"35678824","Exploitation of epigenetic variation of crop wild relatives for crop improvement and agrobiodiversity preservation","Varotto S, Krugman T, Aiese Cigliano R, Kashkush K, Kondić-Špika A, Aravanopoulos FA, Pradillo M, Consiglio F, Aversano R, Pecinka A, Miladinović D.","Theor Appl Genet. 2022 Nov;135(11):3987-4003. doi: 10.1007/s00122-022-04122-y. Epub 2022 Jun 9.","Varotto S","Theor Appl Genet","2022","2022/06/09","PMC9729329","","10.1007/s00122-022-04122-y"
"35664229","Gut microbial metabolome in inflammatory bowel disease: From association to therapeutic perspectives","Li M, Yang L, Mu C, Sun Y, Gu Y, Chen D, Liu T, Cao H.","Comput Struct Biotechnol J. 2022 Apr 4;20:2402-2414. doi: 10.1016/j.csbj.2022.03.038. eCollection 2022.","Li M","Comput Struct Biotechnol J","2022","2022/06/06","PMC9125655","","10.1016/j.csbj.2022.03.038"
"35615121","Omics Path to Increasing Productivity in Less-Studied Crops Under Changing Climate-Lentil a Case Study","Tiwari M, Singh B, Min D, Jagadish SVK.","Front Plant Sci. 2022 May 9;13:813985. doi: 10.3389/fpls.2022.813985. eCollection 2022.","Tiwari M","Front Plant Sci","2022","2022/05/26","PMC9125188","","10.3389/fpls.2022.813985"
"35612695","Metabolomics of ischemic stroke: insights into risk prediction and mechanisms","Zhang R, Meng J, Wang X, Pu L, Zhao T, Huang Y, Han L.","Metab Brain Dis. 2022 Oct;37(7):2163-2180. doi: 10.1007/s11011-022-01011-7. Epub 2022 May 25.","Zhang R","Metab Brain Dis","2022","2022/05/25","","","10.1007/s11011-022-01011-7"
"35602483","The Integration of Proteomics and Metabolomics Data Paving the Way for a Better Understanding of the Mechanisms Underlying Microbial Acquired Drug Resistance","Fortuin S, Soares NC.","Front Med (Lausanne). 2022 May 6;9:849838. doi: 10.3389/fmed.2022.849838. eCollection 2022.","Fortuin S","Front Med (Lausanne)","2022","2022/05/23","PMC9120609","","10.3389/fmed.2022.849838"
"35538061","Artificial intelligence in cancer target identification and drug discovery","You Y, Lai X, Pan Y, Zheng H, Vera J, Liu S, Deng S, Zhang L.","Signal Transduct Target Ther. 2022 May 10;7(1):156. doi: 10.1038/s41392-022-00994-0.","You Y","Signal Transduct Target Ther","2022","2022/05/10","PMC9090746","","10.1038/s41392-022-00994-0"
"35448542","Guide to Metabolomics Analysis: A Bioinformatics Workflow","Chen Y, Li EM, Xu LY.","Metabolites. 2022 Apr 15;12(4):357. doi: 10.3390/metabo12040357.","Chen Y","Metabolites","2022","2022/04/21","PMC9032224","","10.3390/metabo12040357"
"35403668","Omics-based ecosurveillance for the assessment of ecosystem function, health, and resilience","Beale DJ, Jones OAH, Bose U, Broadbent JA, Walsh TK, van de Kamp J, Bissett A.","Emerg Top Life Sci. 2022 Apr 15;6(2):185-199. doi: 10.1042/ETLS20210261.","Beale DJ","Emerg Top Life Sci","2022","2022/04/11","PMC9023019","","10.1042/ETLS20210261"
"35356547","OmicsView: Omics data analysis through interactive visual analytics","Casey F, Negi S, Zhu J, Sun YH, Zavodszky M, Cheng D, Lin D, John S, Penny MA, Sexton D, Zhang B.","Comput Struct Biotechnol J. 2022 Mar 10;20:1277-1285. doi: 10.1016/j.csbj.2022.02.022. eCollection 2022.","Casey F","Comput Struct Biotechnol J","2022","2022/03/31","PMC8924308","","10.1016/j.csbj.2022.02.022"
"35336631","GXP: Analyze and Plot Plant Omics Data in Web Browsers","Eiteneuer C, Velasco D, Atemia J, Wang D, Schwacke R, Wahl V, Schrader A, Reimer JJ, Fahrner S, Pieruschka R, Schurr U, Usadel B, Hallab A.","Plants (Basel). 2022 Mar 11;11(6):745. doi: 10.3390/plants11060745.","Eiteneuer C","Plants (Basel)","2022","2022/03/26","PMC8952246","","10.3390/plants11060745"
"35306440","Endocrine, immune and renal toxicity in male largemouth bass after chronic exposure to glyphosate and Rodeo®","De Maria M, Kroll KJ, Yu F, Nouri MZ, Silva-Sanchez C, Perez JG, Moraga Amador DA, Zhang Y, Walsh MT, Denslow ND.","Aquat Toxicol. 2022 May;246:106142. doi: 10.1016/j.aquatox.2022.106142. Epub 2022 Mar 12.","De Maria M","Aquat Toxicol","2022","2022/03/20","PMC9007883","NIHMS1792356","10.1016/j.aquatox.2022.106142"
"35228596","GAIT-GM integrative cross-omics analyses reveal cholinergic defects in a C. elegans model of Parkinson's disease","McIntyre LM, Huertas F, Morse AM, Kaletsky R, Murphy CT, Kalia V, Miller GW, Moskalenko O, Conesa A, Mor DE.","Sci Rep. 2022 Feb 28;12(1):3268. doi: 10.1038/s41598-022-07238-9.","McIntyre LM","Sci Rep","2022","2022/03/01","PMC8885929","","10.1038/s41598-022-07238-9"
"35208247","A Modular and Expandable Ecosystem for Metabolomics Data Annotation in R","Rainer J, Vicini A, Salzer L, Stanstrup J, Badia JM, Neumann S, Stravs MA, Verri Hernandes V, Gatto L, Gibb S, Witting M.","Metabolites. 2022 Feb 11;12(2):173. doi: 10.3390/metabo12020173.","Rainer J","Metabolites","2022","2022/02/25","PMC8878271","","10.3390/metabo12020173"
"35188631","Emerging Bioinformatics Methods and Resources in Drug Toxicology","Audouze K, Taboureau O.","Methods Mol Biol. 2022;2425:133-146. doi: 10.1007/978-1-0716-1960-5_6.","Audouze K","Methods Mol Biol","2022","2022/02/21","","","10.1007/978-1-0716-1960-5_6"
"35058954","Advances in ""Omics"" Approaches for Improving Toxic Metals/Metalloids Tolerance in Plants","Raza A, Tabassum J, Zahid Z, Charagh S, Bashir S, Barmukh R, Khan RSA, Barbosa F Jr, Zhang C, Chen H, Zhuang W, Varshney RK.","Front Plant Sci. 2022 Jan 4;12:794373. doi: 10.3389/fpls.2021.794373. eCollection 2021.","Raza A","Front Plant Sci","2022","2022/01/21","PMC8764127","","10.3389/fpls.2021.794373"
"34922446","GraphOmics: an interactive platform to explore and integrate multi-omics data","Wandy J, Daly R.","BMC Bioinformatics. 2021 Dec 18;22(1):603. doi: 10.1186/s12859-021-04500-1.","Wandy J","BMC Bioinformatics","2021","2021/12/19","PMC8684259","","10.1186/s12859-021-04500-1"
"34767943","Pursuit of precision medicine: Systems biology approaches in Alzheimer's disease mouse models","Gurdon B, Kaczorowski C.","Neurobiol Dis. 2021 Dec;161:105558. doi: 10.1016/j.nbd.2021.105558. Epub 2021 Nov 10.","Gurdon B","Neurobiol Dis","2021","2021/11/12","PMC10112395","NIHMS1871349","10.1016/j.nbd.2021.105558"
"34604304","GeneTrail: A Framework for the Analysis of High-Throughput Profiles","Gerstner N, Kehl T, Lenhof K, Eckhart L, Schneider L, Stöckel D, Backes C, Meese E, Keller A, Lenhof HP.","Front Mol Biosci. 2021 Sep 16;8:716544. doi: 10.3389/fmolb.2021.716544. eCollection 2021.","Gerstner N","Front Mol Biosci","2021","2021/10/04","PMC8481803","","10.3389/fmolb.2021.716544"
"34567063","MONTI: A Multi-Omics Non-negative Tensor Decomposition Framework for Gene-Level Integrative Analysis","Jung I, Kim M, Rhee S, Lim S, Kim S.","Front Genet. 2021 Sep 10;12:682841. doi: 10.3389/fgene.2021.682841. eCollection 2021.","Jung I","Front Genet","2021","2021/09/27","PMC8461247","","10.3389/fgene.2021.682841"
"34516978","Arsenic exposure and human blood DNA methylation and hydroxymethylation profiles in two diverse populations from Bangladesh and Spain","Domingo-Relloso A, Bozack A, Kiihl S, Rodriguez-Hernandez Z, Rentero-Garrido P, Casasnovas JA, Leon-Latre M, Garcia-Barrera T, Gomez-Ariza JL, Moreno B, Cenarro A, de Marco G, Parvez F, Siddique AB, Shahriar H, Uddin MN, Islam T, Navas-Acien A, Gamble M, Tellez-Plaza M.","Environ Res. 2022 Mar;204(Pt B):112021. doi: 10.1016/j.envres.2021.112021. Epub 2021 Sep 10.","Domingo-Relloso A","Environ Res","2022","2021/09/13","PMC8734953","NIHMS1745382","10.1016/j.envres.2021.112021"
"34471925","Prospects and challenges of cancer systems medicine: from genes to disease networks","Karimi MR, Karimi AH, Abolmaali S, Sadeghi M, Schmitz U.","Brief Bioinform. 2022 Jan 17;23(1):bbab343. doi: 10.1093/bib/bbab343.","Karimi MR","Brief Bioinform","2022","2021/09/02","PMC8769701","","10.1093/bib/bbab343"
"34448155","RNA Sequencing Analyses for Deciphering Potato Molecular Responses","Ramšak Ž, Petek M, Baebler Š.","Methods Mol Biol. 2021;2354:57-94. doi: 10.1007/978-1-0716-1609-3_3.","Ramšak Ž","Methods Mol Biol","2021","2021/08/27","","","10.1007/978-1-0716-1609-3_3"
"34208228","Cryptosporidiosis Modulates the Gut Microbiome and Metabolism in a Murine Infection Model","Karpe AV, Hutton ML, Mileto SJ, James ML, Evans C, Shah RM, Ghodke AB, Hillyer KE, Metcalfe SS, Liu JW, Walsh T, Lyras D, Palombo EA, Beale DJ.","Metabolites. 2021 Jun 11;11(6):380. doi: 10.3390/metabo11060380.","Karpe AV","Metabolites","2021","2021/07/02","PMC8230837","","10.3390/metabo11060380"
"34177908","Multi-Omics Approaches in Immunological Research","Chu X, Zhang B, Koeken VACM, Gupta MK, Li Y.","Front Immunol. 2021 Jun 11;12:668045. doi: 10.3389/fimmu.2021.668045. eCollection 2021.","Chu X","Front Immunol","2021","2021/06/28","PMC8226116","","10.3389/fimmu.2021.668045"
"34151801","Salivaomics as a Potential Tool for Predicting Alzheimer's Disease During the Early Stages of Neurodegeneration","François M, Karpe A, Liu JW, Beale D, Hor M, Hecker J, Faunt J, Maddison J, Johns S, Doecke J, Rose S, Leifert WR.","J Alzheimers Dis. 2021;82(3):1301-1313. doi: 10.3233/JAD-210283.","François M","J Alzheimers Dis","2021","2021/06/21","PMC8461673","","10.3233/JAD-210283"
"34066448","IDARE2-Simultaneous Visualisation of Multiomics Data in Cytoscape","Pfau T, Galhardo M, Lin J, Sauter T.","Metabolites. 2021 May 6;11(5):300. doi: 10.3390/metabo11050300.","Pfau T","Metabolites","2021","2021/06/02","PMC8148105","","10.3390/metabo11050300"
"34048577","Mergeomics 2.0: a web server for multi-omics data integration to elucidate disease networks and predict therapeutics","Ding J, Blencowe M, Nghiem T, Ha SM, Chen YW, Li G, Yang X.","Nucleic Acids Res. 2021 Jul 2;49(W1):W375-W387. doi: 10.1093/nar/gkab405.","Ding J","Nucleic Acids Res","2021","2021/05/28","PMC8262738","","10.1093/nar/gkab405"
"34037798","CPA: a web-based platform for consensus pathway analysis and interactive visualization","Nguyen H, Tran D, Galazka JM, Costes SV, Beheshti A, Petereit J, Draghici S, Nguyen T.","Nucleic Acids Res. 2021 Jul 2;49(W1):W114-W124. doi: 10.1093/nar/gkab421.","Nguyen H","Nucleic Acids Res","2021","2021/05/26","PMC8262702","","10.1093/nar/gkab421"
"34031435","Integrative web-based analysis of omics data for study of drugs against SARS-CoV-2","Wang Z, He Y, Huang J, Yang X.","Sci Rep. 2021 May 24;11(1):10763. doi: 10.1038/s41598-021-89578-6.","Wang Z","Sci Rep","2021","2021/05/25","PMC8144609","","10.1038/s41598-021-89578-6"
"34027630","Perspectives in systems nephrology","Lindenmeyer MT, Alakwaa F, Rose M, Kretzler M.","Cell Tissue Res. 2021 Aug;385(2):475-488. doi: 10.1007/s00441-021-03470-3. Epub 2021 May 24.","Lindenmeyer MT","Cell Tissue Res","2021","2021/05/24","PMC8523456","","10.1007/s00441-021-03470-3"
"34019646","OmicsAnalyst: a comprehensive web-based platform for visual analytics of multi-omics data","Zhou G, Ewald J, Xia J.","Nucleic Acids Res. 2021 Jul 2;49(W1):W476-W482. doi: 10.1093/nar/gkab394.","Zhou G","Nucleic Acids Res","2021","2021/05/21","PMC8262745","","10.1093/nar/gkab394"
"33914608","Multi-Omics Approaches to Define Calcific Aortic Valve Disease Pathogenesis","Blaser MC, Kraler S, Lüscher TF, Aikawa E.","Circ Res. 2021 Apr 30;128(9):1371-1397. doi: 10.1161/CIRCRESAHA.120.317979. Epub 2021 Apr 29.","Blaser MC","Circ Res","2021","2021/04/29","PMC8095729","NIHMS1682729","10.1161/CIRCRESAHA.120.317979"
"33863886","multiSLIDE is a web server for exploring connected elements of biological pathways in multi-omics data","Ghosh S, Datta A, Choi H.","Nat Commun. 2021 Apr 16;12(1):2279. doi: 10.1038/s41467-021-22650-x.","Ghosh S","Nat Commun","2021","2021/04/17","PMC8052434","","10.1038/s41467-021-22650-x"
"33801081","Approaches to Integrating Metabolomics and Multi-Omics Data: A Primer","Jendoubi T.","Metabolites. 2021 Mar 21;11(3):184. doi: 10.3390/metabo11030184.","Jendoubi T","Metabolites","2021","2021/04/03","PMC8003953","","10.3390/metabo11030184"
"33575609","gNOMO: a multi-omics pipeline for integrated host and microbiome analysis of non-model organisms","Muñoz-Benavent M, Hartkopf F, Van Den Bossche T, Piro VC, García-Ferris C, Latorre A, Renard BY, Muth T.","NAR Genom Bioinform. 2020 Aug 5;2(3):lqaa058. doi: 10.1093/nargab/lqaa058. eCollection 2020 Sep.","Muñoz-Benavent M","NAR Genom Bioinform","2020","2021/02/12","PMC7671378","","10.1093/nargab/lqaa058"
"33575569","Omics Playground: a comprehensive self-service platform for visualization, analytics and exploration of Big Omics Data","Akhmedov M, Martinelli A, Geiger R, Kwee I.","NAR Genom Bioinform. 2019 Dec 6;2(1):lqz019. doi: 10.1093/nargab/lqz019. eCollection 2020 Mar.","Akhmedov M","NAR Genom Bioinform","2019","2021/02/12","PMC7671354","","10.1093/nargab/lqz019"
"33479266","Multi-omic analysis unveils biological pathways in peripheral immune system associated to minimal hepatic encephalopathy appearance in cirrhotic patients","Rubio T, Felipo V, Tarazona S, Pastorelli R, Escudero-García D, Tosca J, Urios A, Conesa A, Montoliu C.","Sci Rep. 2021 Jan 21;11(1):1907. doi: 10.1038/s41598-020-80941-7.","Rubio T","Sci Rep","2021","2021/01/22","PMC7820002","","10.1038/s41598-020-80941-7"
"33478573","Integrative analyses of TEDDY Omics data reveal lipid metabolism abnormalities, increased intracellular ROS and heightened inflammation prior to autoimmunity for type 1 diabetes","Balzano-Nogueira L, Ramirez R, Zamkovaya T, Dailey J, Ardissone AN, Chamala S, Serrano-Quílez J, Rubio T, Haller MJ, Concannon P, Atkinson MA, Schatz DA, Triplett EW, Conesa A.","Genome Biol. 2021 Jan 21;22(1):39. doi: 10.1186/s13059-021-02262-w.","Balzano-Nogueira L","Genome Biol","2021","2021/01/22","PMC7818777","","10.1186/s13059-021-02262-w"
"33363571","Analysis of Pan-omics Data in Human Interactome Network (APODHIN)","Biswas N, Kumar K, Bose S, Bera R, Chakrabarti S.","Front Genet. 2020 Dec 8;11:589231. doi: 10.3389/fgene.2020.589231. eCollection 2020.","Biswas N","Front Genet","2020","2020/12/28","PMC7753071","","10.3389/fgene.2020.589231"
"33362867","State of the Field in Multi-Omics Research: From Computational Needs to Data Mining and Sharing","Krassowski M, Das V, Sahu SK, Misra BB.","Front Genet. 2020 Dec 10;11:610798. doi: 10.3389/fgene.2020.610798. eCollection 2020.","Krassowski M","Front Genet","2020","2020/12/28","PMC7758509","","10.3389/fgene.2020.610798"
"33351794","CHOmics: A web-based tool for multi-omics data analysis and interactive visualization in CHO cell lines","Lin D, Yalamanchili HB, Zhang X, Lewis NE, Alves CS, Groot J, Arnsdorf J, Bjørn SP, Wulff T, Voldborg BG, Zhou Y, Zhang B.","PLoS Comput Biol. 2020 Dec 22;16(12):e1008498. doi: 10.1371/journal.pcbi.1008498. eCollection 2020 Dec.","Lin D","PLoS Comput Biol","2020","2020/12/22","PMC7790544","","10.1371/journal.pcbi.1008498"
"33317022","Systematic Review of Multi-Omics Approaches to Investigate Toxicological Effects in Macrophages","Karkossa I, Raps S, von Bergen M, Schubert K.","Int J Mol Sci. 2020 Dec 9;21(24):9371. doi: 10.3390/ijms21249371.","Karkossa I","Int J Mol Sci","2020","2020/12/15","PMC7764599","","10.3390/ijms21249371"
"33287694","multiGSEA: a GSEA-based pathway enrichment analysis for multi-omics data","Canzler S, Hackermüller J.","BMC Bioinformatics. 2020 Dec 7;21(1):561. doi: 10.1186/s12859-020-03910-x.","Canzler S","BMC Bioinformatics","2020","2020/12/08","PMC7720482","","10.1186/s12859-020-03910-x"
"33249827","Recurrent Topics in Mass Spectrometry-Based Metabolomics and Lipidomics-Standardization, Coverage, and Throughput","Rampler E, Abiead YE, Schoeny H, Rusz M, Hildebrand F, Fitz V, Koellensperger G.","Anal Chem. 2021 Jan 12;93(1):519-545. doi: 10.1021/acs.analchem.0c04698. Epub 2020 Nov 28.","Rampler E","Anal Chem","2021","2020/11/30","PMC7807424","","10.1021/acs.analchem.0c04698"
"33248648","Multi-omics integration in biomedical research - A metabolomics-centric review","Wörheide MA, Krumsiek J, Kastenmüller G, Arnold M.","Anal Chim Acta. 2021 Jan 2;1141:144-162. doi: 10.1016/j.aca.2020.10.038. Epub 2020 Oct 22.","Wörheide MA","Anal Chim Acta","2021","2020/11/29","PMC7701361","NIHMS1642248","10.1016/j.aca.2020.10.038"
"33202503","Bile Ductal Transcriptome Identifies Key Pathways and Hub Genes in Clonorchis sinensis-Infected Sprague-Dawley Rats","Yoo WG, Kang JM, Lê HG, Pak JH, Hong SJ, Sohn WM, Na BK.","Korean J Parasitol. 2020 Oct;58(5):513-525. doi: 10.3347/kjp.2020.58.5.513. Epub 2020 Oct 22.","Yoo WG","Korean J Parasitol","2020","2020/11/17","PMC7672232","","10.3347/kjp.2020.58.5.513"
"33159184","HDAC inhibition ameliorates cone survival in retinitis pigmentosa mice","Samardzija M, Corna A, Gomez-Sintes R, Jarboui MA, Armento A, Roger JE, Petridou E, Haq W, Paquet-Durand F, Zrenner E, de la Villa P, Zeck G, Grimm C, Boya P, Ueffing M, Trifunović D.","Cell Death Differ. 2021 Apr;28(4):1317-1332. doi: 10.1038/s41418-020-00653-3. Epub 2020 Nov 6.","Samardzija M","Cell Death Differ","2021","2020/11/07","PMC8026998","","10.1038/s41418-020-00653-3"
"33111353","A multi-omic analysis of the dorsal striatum in an animal model of divergent genetic risk for alcohol use disorder","Grecco GG, Haggerty DL, Doud EH, Fritz BM, Yin F, Hoffman H, Mosley AL, Simpson E, Liu Y, Baucum AJ 2nd, Atwood BK.","J Neurochem. 2021 May;157(4):1013-1031. doi: 10.1111/jnc.15226. Epub 2020 Nov 16.","Grecco GG","J Neurochem","2021","2020/10/28","PMC8076345","NIHMS1641438","10.1111/jnc.15226"
"32754171","Systematic Multi-Omics Integration (MOI) Approach in Plant Systems Biology","Jamil IN, Remali J, Azizan KA, Nor Muhammad NA, Arita M, Goh HH, Aizat WM.","Front Plant Sci. 2020 Jun 26;11:944. doi: 10.3389/fpls.2020.00944. eCollection 2020.","Jamil IN","Front Plant Sci","2020","2020/08/06","PMC7371031","","10.3389/fpls.2020.00944"
"32510176","ProTrack: An Interactive Multi-Omics Data Browser for Proteogenomic Studies","Calinawan AP, Song X, Ji J, Dhanasekaran SM, Petralia F, Wang P, Reva B.","Proteomics. 2020 Nov;20(21-22):e1900359. doi: 10.1002/pmic.201900359. Epub 2020 Aug 6.","Calinawan AP","Proteomics","2020","2020/06/09","PMC7677200","NIHMS1606542","10.1002/pmic.201900359"
"32429287","Metabolomics and Multi-Omics Integration: A Survey of Computational Methods and Resources","Eicher T, Kinnebrew G, Patt A, Spencer K, Ying K, Ma Q, Machiraju R, Mathé AEA.","Metabolites. 2020 May 15;10(5):202. doi: 10.3390/metabo10050202.","Eicher T","Metabolites","2020","2020/05/21","PMC7281435","","10.3390/metabo10050202"
"32379325","GeneTrail 3: advanced high-throughput enrichment analysis","Gerstner N, Kehl T, Lenhof K, Müller A, Mayer C, Eckhart L, Grammes NL, Diener C, Hart M, Hahn O, Walter J, Wyss-Coray T, Meese E, Keller A, Lenhof HP.","Nucleic Acids Res. 2020 Jul 2;48(W1):W515-W520. doi: 10.1093/nar/gkaa306.","Gerstner N","Nucleic Acids Res","2020","2020/05/08","PMC7319559","","10.1093/nar/gkaa306"
"32365743","The Histone Variant MacroH2A1 Regulates Key Genes for Myogenic Cell Fusion in a Splice-Isoform Dependent Manner","Hurtado-Bagès S, Posavec Marjanovic M, Valero V, Malinverni R, Corujo D, Bouvet P, Lavigne AC, Bystricky K, Buschbeck M.","Cells. 2020 Apr 30;9(5):1109. doi: 10.3390/cells9051109.","Hurtado-Bagès S","Cells","2020","2020/05/06","PMC7290658","","10.3390/cells9051109"
"32076369","Multi-omics Data Integration, Interpretation, and Its Application","Subramanian I, Verma S, Kumar S, Jere A, Anamika K.","Bioinform Biol Insights. 2020 Jan 31;14:1177932219899051. doi: 10.1177/1177932219899051. eCollection 2020.","Subramanian I","Bioinform Biol Insights","2020","2020/02/21","PMC7003173","","10.1177/1177932219899051"
"32034435","Prospects and challenges of multi-omics data integration in toxicology","Canzler S, Schor J, Busch W, Schubert K, Rolle-Kampczyk UE, Seitz H, Kamp H, von Bergen M, Buesen R, Hackermüller J.","Arch Toxicol. 2020 Feb;94(2):371-388. doi: 10.1007/s00204-020-02656-y. Epub 2020 Feb 8.","Canzler S","Arch Toxicol","2020","2020/02/09","","","10.1007/s00204-020-02656-y"
