PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34239102","Mass spectrometry-based metabolomics: a guide for annotation, quantification and best reporting practices","Alseekh S, Aharoni A, Brotman Y, Contrepois K, D'Auria J, Ewald J, C Ewald J, Fraser PD, Giavalisco P, Hall RD, Heinemann M, Link H, Luo J, Neumann S, Nielsen J, Perez de Souza L, Saito K, Sauer U, Schroeder FC, Schuster S, Siuzdak G, Skirycz A, Sumner LW, Snyder MP, Tang H, Tohge T, Wang Y, Wen W, Wu S, Xu G, Zamboni N, Fernie AR.","Nat Methods. 2021 Jul;18(7):747-756. doi: 10.1038/s41592-021-01197-1. Epub 2021 Jul 8.","Alseekh S","Nat Methods","2021","2021/07/09","PMC8592384","NIHMS1752614","10.1038/s41592-021-01197-1"
"34235472","The allosteric control mechanism of bacterial glycogen biosynthesis disclosed by cryoEM","Cifuente JO, Comino N, D'Angelo C, Marina A, Gil-Carton D, Albesa-Jové D, Guerin ME.","Curr Res Struct Biol. 2020 May 1;2:89-103. doi: 10.1016/j.crstbi.2020.04.005. eCollection 2020.","Cifuente JO","Curr Res Struct Biol","2020","2021/07/08","PMC8244506","","10.1016/j.crstbi.2020.04.005"
"34216503","An optogenetic assay method for electrogenic transporters using Escherichia coli co-expressing light-driven proton pump","Hayashi M, Kojima K, Sudo Y, Yamashita A.","Protein Sci. 2021 Oct;30(10):2161-2169. doi: 10.1002/pro.4154. Epub 2021 Jul 10.","Hayashi M","Protein Sci","2021","2021/07/03","PMC8442964","","10.1002/pro.4154"
"33953653","Evolution of the analytical scattering model of live Escherichia coli","Semeraro EF, Marx L, Mandl J, Frewein MPK, Scott HL, Prévost S, Bergler H, Lohner K, Pabst G.","J Appl Crystallogr. 2021 Mar 3;54(Pt 2):473-485. doi: 10.1107/S1600576721000169. eCollection 2021 Apr 1.","Semeraro EF","J Appl Crystallogr","2021","2021/05/06","PMC8056759","","10.1107/S1600576721000169"
"33750414","Adaptation of central metabolite pools to variations in growth rate and cultivation conditions in Saccharomyces cerevisiae","Kumar K, Venkatraman V, Bruheim P.","Microb Cell Fact. 2021 Mar 9;20(1):64. doi: 10.1186/s12934-021-01557-8.","Kumar K","Microb Cell Fact","2021","2021/03/22","PMC7941957","","10.1186/s12934-021-01557-8"
"33420663","Optimization of metabolite extraction and analytical methods from shrimp intestine for metabolomics profile analysis using LC-HRMS/MS","Uawisetwathana U, Plaisen S, Arayamethakorn S, Jitthiang P, Rungrassamee W.","Metabolomics. 2021 Jan 8;17(1):8. doi: 10.1007/s11306-020-01768-x.","Uawisetwathana U","Metabolomics","2021","2021/01/09","","","10.1007/s11306-020-01768-x"
"32831171","Underground isoleucine biosynthesis pathways in E. coli","Cotton CA, Bernhardsgrütter I, He H, Burgener S, Schulz L, Paczia N, Dronsella B, Erban A, Toman S, Dempfle M, De Maria A, Kopka J, Lindner SN, Erb TJ, Bar-Even A.","Elife. 2020 Aug 24;9:e54207. doi: 10.7554/eLife.54207.","Cotton CA","Elife","2020","2020/08/25","PMC7476758","","10.7554/eLife.54207"
"32802063","Rapid SERS Detection of Thiol-Containing Natural Products in Culturing Complex","Hong Y, Wang R, Jiang Z, Cong Z, Song H.","Int J Anal Chem. 2020 Aug 1;2020:9271236. doi: 10.1155/2020/9271236. eCollection 2020.","Hong Y","Int J Anal Chem","2020","2020/08/18","PMC7416272","","10.1155/2020/9271236"
"32517015","The Bovine Metabolome","Foroutan A, Fitzsimmons C, Mandal R, Piri-Moghadam H, Zheng J, Guo A, Li C, Guan LL, Wishart DS.","Metabolites. 2020 Jun 5;10(6):233. doi: 10.3390/metabo10060233.","Foroutan A","Metabolites","2020","2020/06/11","PMC7345087","","10.3390/metabo10060233"
"32369169","Emergence of a novel immune-evasion strategy from an ancestral protein fold in bacteriophage Mu","Karambelkar S, Udupa S, Gowthami VN, Ramachandra SG, Swapna G, Nagaraja V.","Nucleic Acids Res. 2020 Jun 4;48(10):5294-5305. doi: 10.1093/nar/gkaa319.","Karambelkar S","Nucleic Acids Res","2020","2020/05/06","PMC7261163","","10.1093/nar/gkaa319"
"32208418","Bacterially produced metabolites protect C. elegans neurons from degeneration","Urrutia A, García-Angulo VA, Fuentes A, Caneo M, Legüe M, Urquiza S, Delgado SE, Ugalde J, Burdisso P, Calixto A.","PLoS Biol. 2020 Mar 24;18(3):e3000638. doi: 10.1371/journal.pbio.3000638. eCollection 2020 Mar.","Urrutia A","PLoS Biol","2020","2020/03/26","PMC7092960","","10.1371/journal.pbio.3000638"
"32093075","Absolute Quantification of the Central Carbon Metabolome in Eight Commonly Applied Prokaryotic and Eukaryotic Model Systems","Røst LM, Brekke Thorfinnsdottir L, Kumar K, Fuchino K, Eide Langørgen I, Bartosova Z, Kristiansen KA, Bruheim P.","Metabolites. 2020 Feb 19;10(2):74. doi: 10.3390/metabo10020074.","Røst LM","Metabolites","2020","2020/02/26","PMC7073941","","10.3390/metabo10020074"
"31443304","Advances of Metabolomics in Fungal Pathogen-Plant Interactions","Chen F, Ma R, Chen XL.","Metabolites. 2019 Aug 15;9(8):169. doi: 10.3390/metabo9080169.","Chen F","Metabolites","2019","2019/08/25","PMC6724083","","10.3390/metabo9080169"
"31196115","Towards creating an extended metabolic model (EMM) for E. coli using enzyme promiscuity prediction and metabolomics data","Amin SA, Chavez E, Porokhin V, Nair NU, Hassoun S.","Microb Cell Fact. 2019 Jun 13;18(1):109. doi: 10.1186/s12934-019-1156-3.","Amin SA","Microb Cell Fact","2019","2019/06/15","PMC6567437","","10.1186/s12934-019-1156-3"
"31186337","Systems Analyses Reveal the Resilience of Escherichia coli Physiology during Accumulation and Export of the Nonnative Organic Acid Citramalate","Webb J, Springthorpe V, Rossoni L, Minde DP, Langer S, Walker H, Alstrom-Moore A, Larson T, Lilley K, Eastham G, Stephens G, Thomas GH, Kelly DJ, Green J.","mSystems. 2019 Jun 11;4(4):e00187-19. doi: 10.1128/mSystems.00187-19.","Webb J","mSystems","2019","2019/06/13","PMC6561320","","10.1128/mSystems.00187-19"
"30830411","Juice Index: an integrated Sauvignon blanc grape and wine metabolomics database shows mainly seasonal differences","Pinu FR, Tumanov S, Grose C, Raw V, Albright A, Stuart L, Villas-Boas SG, Martin D, Harker R, Greven M.","Metabolomics. 2019 Jan 2;15(1):3. doi: 10.1007/s11306-018-1469-y.","Pinu FR","Metabolomics","2019","2019/03/05","","","10.1007/s11306-018-1469-y"
"30586294","Peak Annotation and Verification Engine for Untargeted LC-MS Metabolomics","Wang L, Xing X, Chen L, Yang L, Su X, Rabitz H, Lu W, Rabinowitz JD.","Anal Chem. 2019 Feb 5;91(3):1838-1846. doi: 10.1021/acs.analchem.8b03132. Epub 2019 Jan 10.","Wang L","Anal Chem","2019","2018/12/27","PMC6501219","NIHMS1007253","10.1021/acs.analchem.8b03132"
"30183259","Rapid Discovery of Glycocins through Pathway Refactoring in Escherichia coli","Ren H, Biswas S, Ho S, van der Donk WA, Zhao H.","ACS Chem Biol. 2018 Oct 19;13(10):2966-2972. doi: 10.1021/acschembio.8b00599. Epub 2018 Sep 18.","Ren H","ACS Chem Biol","2018","2018/09/06","PMC6531312","NIHMS1021117","10.1021/acschembio.8b00599"
"30066662","Emerging ensembles of kinetic parameters to characterize observed metabolic phenotypes","Colombo R, Damiani C, Gilbert D, Heiner M, Mauri G, Pescini D.","BMC Bioinformatics. 2018 Jul 9;19(Suppl 7):251. doi: 10.1186/s12859-018-2181-7.","Colombo R","BMC Bioinformatics","2018","2018/08/02","PMC6201900","","10.1186/s12859-018-2181-7"
"30045888","Systems protobiology: origin of life in lipid catalytic networks","Lancet D, Zidovetzki R, Markovitch O.","J R Soc Interface. 2018 Jul;15(144):20180159. doi: 10.1098/rsif.2018.0159.","Lancet D","J R Soc Interface","2018","2018/07/27","PMC6073634","","10.1098/rsif.2018.0159"
"29568436","A structural examination and collision cross section database for over 500 metabolites and xenobiotics using drift tube ion mobility spectrometry","Zheng X, Aly NA, Zhou Y, Dupuis KT, Bilbao A, Paurus VL, Orton DJ, Wilson R, Payne SH, Smith RD, Baker ES.","Chem Sci. 2017 Nov 1;8(11):7724-7736. doi: 10.1039/c7sc03464d. Epub 2017 Sep 28.","Zheng X","Chem Sci","2017","2018/03/24","PMC5853271","","10.1039/c7sc03464d"
"29533993","Nanoparticle-Assisted Metabolomics","Zhang B, Xie M, Bruschweiler-Li L, Brüschweiler R.","Metabolites. 2018 Mar 13;8(1):21. doi: 10.3390/metabo8010021.","Zhang B","Metabolites","2018","2018/03/14","PMC5876010","","10.3390/metabo8010021"
"29505241","Expanding the Coverage of the Metabolome with Nitrogen-Based NMR","Bhinderwala F, Lonergan S, Woods J, Zhou C, Fey PD, Powers R.","Anal Chem. 2018 Apr 3;90(7):4521-4528. doi: 10.1021/acs.analchem.7b04922. Epub 2018 Mar 15.","Bhinderwala F","Anal Chem","2018","2018/03/06","PMC6472702","NIHMS1008421","10.1021/acs.analchem.7b04922"
"29447341","ChemDistiller: an engine for metabolite annotation in mass spectrometry","Laponogov I, Sadawi N, Galea D, Mirnezami R, Veselkov KA.","Bioinformatics. 2018 Jun 15;34(12):2096-2102. doi: 10.1093/bioinformatics/bty080.","Laponogov I","Bioinformatics","2018","2018/02/16","PMC9881669","","10.1093/bioinformatics/bty080"
"29106626","PAMDB: a comprehensive Pseudomonas aeruginosa metabolome database","Huang W, Brewer LK, Jones JW, Nguyen AT, Marcu A, Wishart DS, Oglesby-Sherrouse AG, Kane MA, Wilks A.","Nucleic Acids Res. 2018 Jan 4;46(D1):D575-D580. doi: 10.1093/nar/gkx1061.","Huang W","Nucleic Acids Res","2018","2017/11/07","PMC5753269","","10.1093/nar/gkx1061"
"28819353","A metabolomics guided exploration of marine natural product chemical space","Floros DJ, Jensen PR, Dorrestein PC, Koyama N.","Metabolomics. 2016 Sep;12(9):145. doi: 10.1007/s11306-016-1087-5. Epub 2016 Aug 9.","Floros DJ","Metabolomics","2016","2017/08/19","PMC5556696","NIHMS889872","10.1007/s11306-016-1087-5"
"28486539","Relationship between recombinant protein expression and host metabolome as determined by two-dimensional NMR spectroscopy","Chae YK, Kim SH, Markley JL.","PLoS One. 2017 May 9;12(5):e0177233. doi: 10.1371/journal.pone.0177233. eCollection 2017.","Chae YK","PLoS One","2017","2017/05/10","PMC5423636","","10.1371/journal.pone.0177233"
"28113135","How close are we to complete annotation of metabolomes?","Viant MR, Kurland IJ, Jones MR, Dunn WB.","Curr Opin Chem Biol. 2017 Feb;36:64-69. doi: 10.1016/j.cbpa.2017.01.001. Epub 2017 Jan 21.","Viant MR","Curr Opin Chem Biol","2017","2017/01/24","PMC5337156","NIHMS842452","10.1016/j.cbpa.2017.01.001"
"27867422","ClassyFire: automated chemical classification with a comprehensive, computable taxonomy","Djoumbou Feunang Y, Eisner R, Knox C, Chepelev L, Hastings J, Owen G, Fahy E, Steinbeck C, Subramanian S, Bolton E, Greiner R, Wishart DS.","J Cheminform. 2016 Nov 4;8:61. doi: 10.1186/s13321-016-0174-y. eCollection 2016.","Djoumbou Feunang Y","J Cheminform","2016","2016/11/22","PMC5096306","","10.1186/s13321-016-0174-y"
"27739464","NMR based serum metabolomics reveals a distinctive signature in patients with Lupus Nephritis","Guleria A, Pratap A, Dubey D, Rawat A, Chaurasia S, Sukesh E, Phatak S, Ajmani S, Kumar U, Khetrapal CL, Bacon P, Misra R, Kumar D.","Sci Rep. 2016 Oct 14;6:35309. doi: 10.1038/srep35309.","Guleria A","Sci Rep","2016","2016/10/15","PMC5064370","","10.1038/srep35309"
"27369765","Evolving the L-lysine high-producing strain of Escherichia coli using a newly developed high-throughput screening method","Wang Y, Li Q, Zheng P, Guo Y, Wang L, Zhang T, Sun J, Ma Y.","J Ind Microbiol Biotechnol. 2016 Sep;43(9):1227-35. doi: 10.1007/s10295-016-1803-1. Epub 2016 Jul 1.","Wang Y","J Ind Microbiol Biotechnol","2016","2016/07/03","PMC4983297","","10.1007/s10295-016-1803-1"
"27126082","The omic approach to parasitic trematode research-a review of techniques and developments within the past 5 years","Haçarız O, Sayers GP.","Parasitol Res. 2016 Jul;115(7):2523-43. doi: 10.1007/s00436-016-5079-1. Epub 2016 Apr 28.","Haçarız O","Parasitol Res","2016","2016/04/30","","","10.1007/s00436-016-5079-1"
"27084944","MBROLE 2.0-functional enrichment of chemical compounds","López-Ibáñez J, Pazos F, Chagoyen M.","Nucleic Acids Res. 2016 Jul 8;44(W1):W201-4. doi: 10.1093/nar/gkw253. Epub 2016 Apr 15.","López-Ibáñez J","Nucleic Acids Res","2016","2016/04/17","PMC4987872","","10.1093/nar/gkw253"
"26889046","Quantitative Proteomics Analysis Reveals the Min System of Escherichia coli Modulates Reversible Protein Association with the Inner Membrane","Lee HL, Chiang IC, Liang SY, Lee DY, Chang GD, Wang KY, Lin SY, Shih YL.","Mol Cell Proteomics. 2016 May;15(5):1572-83. doi: 10.1074/mcp.M115.053603. Epub 2016 Feb 17.","Lee HL","Mol Cell Proteomics","2016","2016/02/19","PMC4858940","","10.1074/mcp.M115.053603"
"26481353","ECMDB 2.0: A richer resource for understanding the biochemistry of E. coli","Sajed T, Marcu A, Ramirez M, Pon A, Guo AC, Knox C, Wilson M, Grant JR, Djoumbou Y, Wishart DS.","Nucleic Acids Res. 2016 Jan 4;44(D1):D495-501. doi: 10.1093/nar/gkv1060. Epub 2015 Oct 19.","Sajed T","Nucleic Acids Res","2016","2015/10/21","PMC4702790","","10.1093/nar/gkv1060"
"26097677","Metabolomic profiling of Burkholderia pseudomallei using UHPLC-ESI-Q-TOF-MS reveals specific biomarkers including 4-methyl-5-thiazoleethanol and unique thiamine degradation pathway","Lau SK, Lam CW, Curreem SO, Lee KC, Chow WN, Lau CC, Sridhar S, Wong SC, Martelli P, Hui SW, Yuen KY, Woo PC.","Cell Biosci. 2015 Jun 2;5:26. doi: 10.1186/s13578-015-0018-x. eCollection 2015.","Lau SK","Cell Biosci","2015","2015/06/23","PMC4475313","","10.1186/s13578-015-0018-x"
"26013493","Databases for Microbiologists","Zhulin IB.","J Bacteriol. 2015 Aug 1;197(15):2458-67. doi: 10.1128/JB.00330-15. Epub 2015 May 26.","Zhulin IB","J Bacteriol","2015","2015/05/28","PMC4505447","","10.1128/JB.00330-15"
"25996313","Mass spectrometry tools and workflows for revealing microbial chemistry","Luzzatto-Knaan T, Melnik AV, Dorrestein PC.","Analyst. 2015 Aug 7;140(15):4949-66. doi: 10.1039/c5an00171d.","Luzzatto-Knaan T","Analyst","2015","2015/05/22","PMC5444374","NIHMS693876","10.1039/c5an00171d"
"25925572","PolySearch2: a significantly improved text-mining system for discovering associations between human diseases, genes, drugs, metabolites, toxins and more","Liu Y, Liang Y, Wishart D.","Nucleic Acids Res. 2015 Jul 1;43(W1):W535-42. doi: 10.1093/nar/gkv383. Epub 2015 Apr 29.","Liu Y","Nucleic Acids Res","2015","2015/05/01","PMC4489268","","10.1093/nar/gkv383"
"25873392","The tRNA A76 Hydroxyl Groups Control Partitioning of the tRNA-dependent Pre- and Post-transfer Editing Pathways in Class I tRNA Synthetase","Cvetesic N, Bilus M, Gruic-Sovulj I.","J Biol Chem. 2015 May 29;290(22):13981-91. doi: 10.1074/jbc.M115.648568. Epub 2015 Apr 14.","Cvetesic N","J Biol Chem","2015","2015/04/16","PMC4447971","","10.1074/jbc.M115.648568"
"25674812","Metabolomics beyond spectroscopic databases: a combined MS/NMR strategy for the rapid identification of new metabolites in complex mixtures","Bingol K, Bruschweiler-Li L, Yu C, Somogyi A, Zhang F, Brüschweiler R.","Anal Chem. 2015 Apr 7;87(7):3864-70. doi: 10.1021/ac504633z. Epub 2015 Mar 12.","Bingol K","Anal Chem","2015","2015/02/13","PMC5035699","NIHMS803711","10.1021/ac504633z"
"25224006","Impact of antibiotics with various target sites on the metabolome of Staphylococcus aureus","Dörries K, Schlueter R, Lalk M.","Antimicrob Agents Chemother. 2014 Dec;58(12):7151-63. doi: 10.1128/AAC.03104-14. Epub 2014 Sep 15.","Dörries K","Antimicrob Agents Chemother","2014","2014/09/17","PMC4249544","","10.1128/AAC.03104-14"
"25160088","Credentialing features: a platform to benchmark and optimize untargeted metabolomic methods","Mahieu NG, Huang X, Chen YJ, Patti GJ.","Anal Chem. 2014 Oct 7;86(19):9583-9. doi: 10.1021/ac503092d. Epub 2014 Sep 22.","Mahieu NG","Anal Chem","2014","2014/08/28","PMC4188275","","10.1021/ac503092d"
"25071190","Network-level architecture and the evolutionary potential of underground metabolism","Notebaart RA, Szappanos B, Kintses B, Pál F, Györkei Á, Bogos B, Lázár V, Spohn R, Csörgő B, Wagner A, Ruppin E, Pál C, Papp B.","Proc Natl Acad Sci U S A. 2014 Aug 12;111(32):11762-7. doi: 10.1073/pnas.1406102111. Epub 2014 Jul 28.","Notebaart RA","Proc Natl Acad Sci U S A","2014","2014/07/30","PMC4136603","","10.1073/pnas.1406102111"
"24957021","Stable isotope tracer analysis in isolated mitochondria from mammalian systems","Gravel SP, Andrzejewski S, Avizonis D, St-Pierre J.","Metabolites. 2014 Apr 10;4(2):166-83. doi: 10.3390/metabo4020166.","Gravel SP","Metabolites","2014","2014/06/25","PMC4101501","","10.3390/metabo4020166"
"24949626","IIS--Integrated Interactome System: a web-based platform for the annotation, analysis and visualization of protein-metabolite-gene-drug interactions by integrating a variety of data sources and tools","Carazzolle MF, de Carvalho LM, Slepicka HH, Vidal RO, Pereira GA, Kobarg J, Meirelles GV.","PLoS One. 2014 Jun 20;9(6):e100385. doi: 10.1371/journal.pone.0100385. eCollection 2014.","Carazzolle MF","PLoS One","2014","2014/06/21","PMC4065059","","10.1371/journal.pone.0100385"
"24829223","Metabolomic strategies for the identification of new enzyme functions and metabolic pathways","Prosser GA, Larrouy-Maumus G, de Carvalho LP.","EMBO Rep. 2014 Jun;15(6):657-69. doi: 10.15252/embr.201338283. Epub 2014 May 14.","Prosser GA","EMBO Rep","2014","2014/05/16","PMC4197876","","10.15252/embr.201338283"
"24789011","Combined systems approaches reveal highly plastic responses to antimicrobial peptide challenge in Escherichia coli","Kozlowska J, Vermeer LS, Rogers GB, Rehnnuma N, Amos SB, Koller G, McArthur M, Bruce KD, Mason AJ.","PLoS Pathog. 2014 May 1;10(5):e1004104. doi: 10.1371/journal.ppat.1004104. eCollection 2014 May.","Kozlowska J","PLoS Pathog","2014","2014/05/03","PMC4006907","","10.1371/journal.ppat.1004104"
"24203711","DrugBank 4.0: shedding new light on drug metabolism","Law V, Knox C, Djoumbou Y, Jewison T, Guo AC, Liu Y, Maciejewski A, Arndt D, Wilson M, Neveu V, Tang A, Gabriel G, Ly C, Adamjee S, Dame ZT, Han B, Zhou Y, Wishart DS.","Nucleic Acids Res. 2014 Jan;42(Database issue):D1091-7. doi: 10.1093/nar/gkt1068. Epub 2013 Nov 6.","Law V","Nucleic Acids Res","2014","2013/11/09","PMC3965102","","10.1093/nar/gkt1068"
"23892182","Metabolomics and systems pharmacology: why and how to model the human metabolic network for drug discovery","Kell DB, Goodacre R.","Drug Discov Today. 2014 Feb;19(2):171-82. doi: 10.1016/j.drudis.2013.07.014. Epub 2013 Jul 26.","Kell DB","Drug Discov Today","2014","2013/07/30","PMC3989035","","10.1016/j.drudis.2013.07.014"
"23888127","An analysis of a 'community-driven' reconstruction of the human metabolic network","Swainston N, Mendes P, Kell DB.","Metabolomics. 2013 Aug;9(4):757-764. doi: 10.1007/s11306-013-0564-3. Epub 2013 Jul 12.","Swainston N","Metabolomics","2013","2013/07/27","PMC3715687","","10.1007/s11306-013-0564-3"
"23203983","The 2013 Nucleic Acids Research Database Issue and the online molecular biology database collection","Fernández-Suárez XM, Galperin MY.","Nucleic Acids Res. 2013 Jan;41(Database issue):D1-7. doi: 10.1093/nar/gks1297. Epub 2012 Nov 30.","Fernández-Suárez XM","Nucleic Acids Res","2013","2012/12/04","PMC3531151","","10.1093/nar/gks1297"
