PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37552796","Immobilized Enzymes on Magnetic Beads for Separate Mass Spectrometric Investigation of Human Phase II Metabolite Classes","Tsiara I, Riemer A, Correia MSP, Rodriguez-Mateos A, Globisch D.","Anal Chem. 2023 Aug 22;95(33):12565-12571. doi: 10.1021/acs.analchem.3c02988. Epub 2023 Aug 8.","Tsiara I","Anal Chem","2023","2023/08/08","PMC10456218","","10.1021/acs.analchem.3c02988"
"37513324","Exploring the Mechanisms behind the Anti-Tumoral Effects of Model C-Scorpionate Complexes","Silva PMG, Pinheiro PF, Camões SP, Ribeiro APC, Martins LMDRS, Miranda JPG, Justino GC.","Molecules. 2023 Jul 17;28(14):5451. doi: 10.3390/molecules28145451.","Silva PMG","Molecules","2023","2023/07/29","PMC10385556","","10.3390/molecules28145451"
"37433854","Trackable and scalable LC-MS metabolomics data processing using asari","Li S, Siddiqa A, Thapa M, Chi Y, Zheng S.","Nat Commun. 2023 Jul 11;14(1):4113. doi: 10.1038/s41467-023-39889-1.","Li S","Nat Commun","2023","2023/07/11","PMC10336130","","10.1038/s41467-023-39889-1"
"37424752","SigSel: A MATLAB package for the pre and post-treatment of high-resolution mass spectrometry signals using the ROIMCR methodology","Pérez-López C, Ginebreda A, Barcelo D, Tauler R.","MethodsX. 2023 Apr 25;10:102199. doi: 10.1016/j.mex.2023.102199. eCollection 2023.","Pérez-López C","MethodsX","2023","2023/07/10","PMC10326443","","10.1016/j.mex.2023.102199"
"37384354","Osmoprotectants play a major role in the Portulaca oleracea resistance to high levels of salinity stress-insights from a metabolomics and proteomics integrated approach","Rodrigues Neto JC, Salgado FF, Braga ÍO, Carvalho da Silva TL, Belo Silva VN, Leão AP, Ribeiro JAA, Abdelnur PV, Valadares LF, de Sousa CAF, Souza Júnior MT.","Front Plant Sci. 2023 Jun 13;14:1187803. doi: 10.3389/fpls.2023.1187803. eCollection 2023.","Rodrigues Neto JC","Front Plant Sci","2023","2023/06/29","PMC10296175","","10.3389/fpls.2023.1187803"
"37323376","The Impact of the Serum Extraction Protocol on Metabolomic Profiling Using UPLC-MS/MS and FTIR Spectroscopy","Fonseca TAH, Von Rekowski CP, Araújo R, Oliveira MC, Justino GC, Bento L, Calado CRC.","ACS Omega. 2023 Jun 1;8(23):20755-20766. doi: 10.1021/acsomega.3c01370. eCollection 2023 Jun 13.","Fonseca TAH","ACS Omega","2023","2023/06/16","PMC10237515","","10.1021/acsomega.3c01370"
"37304842","Discrimination of Traditional Chinese Medicine Syndromes in Type 2 Diabetic Patients Based on Metabolomics-Proteomics Profiles","Shao X, Hu G, Lu Y, Li M, Shen B, Kong W, Guan Y, Yang X, Fang J, Liu J, Ran Y.","Int J Anal Chem. 2023 Jun 2;2023:5722131. doi: 10.1155/2023/5722131. eCollection 2023.","Shao X","Int J Anal Chem","2023","2023/06/12","PMC10256445","","10.1155/2023/5722131"
"37258755","Quantification and Tracing of Stable Isotope into Cysteine and Glutathione","Kang YP, DeNicola GM.","Methods Mol Biol. 2023;2675:51-63. doi: 10.1007/978-1-0716-3247-5_5.","Kang YP","Methods Mol Biol","2023","2023/05/31","","","10.1007/978-1-0716-3247-5_5"
"37248411","Chemoproteomics reveals microbiota-derived aromatic monoamine agonists for GPRC5A","Zhao X, Stein KR, Chen V, Griffin ME, Lairson LL, Hang HC.","Nat Chem Biol. 2023 Oct;19(10):1205-1214. doi: 10.1038/s41589-023-01328-z. Epub 2023 May 29.","Zhao X","Nat Chem Biol","2023","2023/05/29","","","10.1038/s41589-023-01328-z"
"37238035","Integrated Transcriptomic and Metabolomic Analyses Reveal Low-Temperature Tolerance Mechanism in Giant Freshwater Prawn Macrobrachium rosenbergii","Tu H, Peng X, Yao X, Tang Q, Xia Z, Li J, Yang G, Yi S.","Animals (Basel). 2023 May 11;13(10):1605. doi: 10.3390/ani13101605.","Tu H","Animals (Basel)","2023","2023/05/27","PMC10215607","","10.3390/ani13101605"
"37237802","Untargeted Metabolomics for Unraveling the Metabolic Changes in Planktonic and Sessile Cells of Salmonella Enteritidis ATCC 13076 after Treatment with Lippia origanoides Essential Oil","Guillín Y, Cáceres M, Stashenko EE, Hidalgo W, Ortiz C.","Antibiotics (Basel). 2023 May 12;12(5):899. doi: 10.3390/antibiotics12050899.","Guillín Y","Antibiotics (Basel)","2023","2023/05/27","PMC10215080","","10.3390/antibiotics12050899"
"37237073","GC-MS based untargeted metabolomics reveals the metabolic response of earthworm (Eudrilus eugeniae) after chronic combinatorial exposure to three different pesticides","Malla MA, Dubey A, Kori RK, Sharma V, Kumar A, Yadav S, Kumari S.","Sci Rep. 2023 May 26;13(1):8583. doi: 10.1038/s41598-023-35225-1.","Malla MA","Sci Rep","2023","2023/05/26","PMC10220075","","10.1038/s41598-023-35225-1"
"37233706","Instrumental Drift in Untargeted Metabolomics: Optimizing Data Quality with Intrastudy QC Samples","Märtens A, Holle J, Mollenhauer B, Wegner A, Kirwan J, Hiller K.","Metabolites. 2023 May 16;13(5):665. doi: 10.3390/metabo13050665.","Märtens A","Metabolites","2023","2023/05/26","PMC10222478","","10.3390/metabo13050665"
"37225900","Augmented region of interest for untargeted metabolomics mass spectrometry (AriumMS) of multi-platform-based CE-MS and LC-MS data","Naumann L, Haun A, Höchsmann A, Mohr M, Novák M, Flottmann D, Neusüß C.","Anal Bioanal Chem. 2023 Jul;415(16):3137-3154. doi: 10.1007/s00216-023-04715-6. Epub 2023 May 25.","Naumann L","Anal Bioanal Chem","2023","2023/05/24","PMC10287804","","10.1007/s00216-023-04715-6"
"37173725","UmetaFlow: an untargeted metabolomics workflow for high-throughput data processing and analysis","Kontou EE, Walter A, Alka O, Pfeuffer J, Sachsenberg T, Mohite OS, Nuhamunada M, Kohlbacher O, Weber T.","J Cheminform. 2023 May 12;15(1):52. doi: 10.1186/s13321-023-00724-w.","Kontou EE","J Cheminform","2023","2023/05/12","PMC10176759","","10.1186/s13321-023-00724-w"
"37109563","Mass Spectrometry-Based Investigation of Sugarcane Exposed to Five Different Pesticides","de Souza TA, Rodrigues GCS, de Souza PHN, Abreu LS, Pereira LCO, da Silva MS, Tavares JF, Scotti L, Scotti MT.","Life (Basel). 2023 Apr 17;13(4):1034. doi: 10.3390/life13041034.","de Souza TA","Life (Basel)","2023","2023/04/28","PMC10145413","","10.3390/life13041034"
"37075797","Surface Active Salivary Metabolites Indicate Oxidative Stress and Inflammation in Obstructive Sleep Apnea","Kim J, An S, Kim Y, Yoon DW, Son SA, Park JW, Jhe W, Park CS, Shin HW.","Allergy Asthma Immunol Res. 2023 May;15(3):316-335. doi: 10.4168/aair.2023.15.3.316. Epub 2023 Feb 3.","Kim J","Allergy Asthma Immunol Res","2023","2023/04/19","PMC10186124","","10.4168/aair.2023.15.3.316"
"37068480","Biosynthesis of Antifungal Solanimycin May Involve an Iterative Nonribosomal Peptide Synthetase Module","Murphy AC, Corney M, Monson RE, Matilla MA, Salmond GPC, Leeper FJ.","ACS Chem Biol. 2023 May 19;18(5):1148-1157. doi: 10.1021/acschembio.2c00947. Epub 2023 Apr 17.","Murphy AC","ACS Chem Biol","2023","2023/04/17","PMC10204066","","10.1021/acschembio.2c00947"
"37032882","""Candidatus Hydrogenisulfobacillus filiaventi"" strain R50 gen. nov. sp. nov., a highly efficient producer of extracellular organic compounds from H(2) and CO(2)","Hogendoorn C, Pol A, de Graaf R, White PB, Mesman R, van Galen PM, van Alen TA, Cremers G, Jansen RS, Jetten MSM, Op den Camp HJM.","Front Microbiol. 2023 Mar 24;14:1151097. doi: 10.3389/fmicb.2023.1151097. eCollection 2023.","Hogendoorn C","Front Microbiol","2023","2023/04/10","PMC10080006","","10.3389/fmicb.2023.1151097"
"36984894","Data Science and Plant Metabolomics","Kisiel A, Krzemińska A, Cembrowska-Lech D, Miller T.","Metabolites. 2023 Mar 20;13(3):454. doi: 10.3390/metabo13030454.","Kisiel A","Metabolites","2023","2023/03/29","PMC10054611","","10.3390/metabo13030454"
"36976375","Optimizing XCMS parameters for GC-MS metabolomics data processing: a case study","Dos Santos EKP, Canuto GAB.","Metabolomics. 2023 Mar 28;19(4):26. doi: 10.1007/s11306-023-01992-1.","Dos Santos EKP","Metabolomics","2023","2023/03/28","","","10.1007/s11306-023-01992-1"
"36947413","Multi-omics Analysis of Young Portulaca oleracea L. Plants' Responses to High NaCl Doses Reveals Insights into Pathways and Genes Responsive to Salinity Stress in this Halophyte Species","Silva VNB, da Silva TLC, Ferreira TMM, Neto JCR, Leão AP, de Aquino Ribeiro JA, Abdelnur PV, Valadares LF, de Sousa CAF, Júnior MTS.","Phenomics. 2022 Jun 15;3(1):1-21. doi: 10.1007/s43657-022-00061-2. eCollection 2023 Feb.","Silva VNB","Phenomics","2022","2023/03/22","PMC9883379","","10.1007/s43657-022-00061-2"
"36905369","The transcribed centromeric gene OsMRPL15 is essential for pollen development in rice","Xie E, Chen J, Wang B, Shen Y, Tang D, Du G, Li Y, Cheng Z.","Plant Physiol. 2023 May 31;192(2):1063-1079. doi: 10.1093/plphys/kiad153.","Xie E","Plant Physiol","2023","2023/03/11","PMC10231452","","10.1093/plphys/kiad153"
"36903305","Advances in Ultra-High-Resolution Mass Spectrometry for Pharmaceutical Analysis","Deschamps E, Calabrese V, Schmitz I, Hubert-Roux M, Castagnos D, Afonso C.","Molecules. 2023 Feb 22;28(5):2061. doi: 10.3390/molecules28052061.","Deschamps E","Molecules","2023","2023/03/11","PMC10003995","","10.3390/molecules28052061"
"36896938","Microbiota-directed biotherapeutics: considerations for quality and functional assessment","Fekete EE, Figeys D, Zhang X.","Gut Microbes. 2023 Jan-Dec;15(1):2186671. doi: 10.1080/19490976.2023.2186671.","Fekete EE","Gut Microbes","2023","2023/03/10","PMC10012963","","10.1080/19490976.2023.2186671"
"36803498","The proteomics and metabolomics studies of GZU001 on promoting the Merisis of maize (Zea mays L.) roots","Zheng Z, Chen S, Wei P, Guo S, Yu G, Wu J.","BMC Plant Biol. 2023 Feb 21;23(1):103. doi: 10.1186/s12870-023-04130-0.","Zheng Z","BMC Plant Biol","2023","2023/02/21","PMC9942296","","10.1186/s12870-023-04130-0"
"36771605","Phytochemical and Biological Study of Trophic Interaction between Pseudosphinx Tetrio L. Larvae and Allamanda Cathartica L","Matignon L, Lo MM, Monpierre M, Correia MV, Valencia DP, Palmeira-Mello MV, Sylvestre MN, Pruneau L, Sylvestre M, Domenech A, Benfodda Z, Meffre P, Cebrián-Torrejón G.","Plants (Basel). 2023 Jan 23;12(3):520. doi: 10.3390/plants12030520.","Matignon L","Plants (Basel)","2023","2023/02/11","PMC9921458","","10.3390/plants12030520"
"36745241","Evaluating LC-HRMS metabolomics data processing software using FAIR principles for research software","Du X, Dastmalchi F, Ye H, Garrett TJ, Diller MA, Liu M, Hogan WR, Brochhausen M, Lemas DJ.","Metabolomics. 2023 Feb 6;19(2):11. doi: 10.1007/s11306-023-01974-3.","Du X","Metabolomics","2023","2023/02/06","","","10.1007/s11306-023-01974-3"
"36701471","Complex scaffold remodeling in plant triterpene biosynthesis","De La Peña R, Hodgson H, Liu JC, Stephenson MJ, Martin AC, Owen C, Harkess A, Leebens-Mack J, Jimenez LE, Osbourn A, Sattely ES.","Science. 2023 Jan 27;379(6630):361-368. doi: 10.1126/science.adf1017. Epub 2023 Jan 26.","De La Peña R","Science","2023","2023/01/26","PMC9976607","NIHMS1868721","10.1126/science.adf1017"
"36684722","A metabolomic platform to identify and quantify polyphenols in coffee and related species using liquid chromatography mass spectrometry","Castro-Moretti FR, Cocuron JC, Castillo-Gonzalez H, Escudero-Leyva E, Chaverri P, Guerreiro-Filho O, Slot JC, Alonso AP.","Front Plant Sci. 2023 Jan 6;13:1057645. doi: 10.3389/fpls.2022.1057645. eCollection 2022.","Castro-Moretti FR","Front Plant Sci","2023","2023/01/23","PMC9852862","","10.3389/fpls.2022.1057645"
"36676938","EASY-FIA: A Readably Usable Standalone Tool for High-Resolution Mass Spectrometry Metabolomics Data Pre-Processing","Morabito A, De Simone G, Ferrario M, Falcetta F, Pastorelli R, Brunelli L.","Metabolites. 2022 Dec 21;13(1):13. doi: 10.3390/metabo13010013.","Morabito A","Metabolites","2022","2023/01/21","PMC9861133","","10.3390/metabo13010013"
"36672723","Biofilms on Indwelling Artificial Urinary Sphincter Devices Harbor Complex Microbe-Metabolite Interaction Networks and Reconstitute Differentially In Vitro by Material Type","Werneburg GT, Hettel D, Adler A, Mukherjee SD, Lundy SD, Angermeier KW, Wood HM, Gill BC, Vasavada SP, Goldman HB, Rackley RR, Shoskes DA, Miller AW.","Biomedicines. 2023 Jan 14;11(1):215. doi: 10.3390/biomedicines11010215.","Werneburg GT","Biomedicines","2023","2023/01/21","PMC9855829","","10.3390/biomedicines11010215"
"36658161","Annotation of natural product compound families using molecular networking topology and structural similarity fingerprinting","Morehouse NJ, Clark TN, McMann EJ, van Santen JA, Haeckl FPJ, Gray CA, Linington RG.","Nat Commun. 2023 Jan 19;14(1):308. doi: 10.1038/s41467-022-35734-z.","Morehouse NJ","Nat Commun","2023","2023/01/19","PMC9852437","","10.1038/s41467-022-35734-z"
"36615206","Comparison of Phytochemical Profiles of Wild and Cultivated American Ginseng Using Metabolomics by Ultra-High Performance Liquid Chromatography-High-Resolution Mass Spectrometry","Liu Z, Moore R, Gao Y, Chen P, Yu L, Zhang M, Sun J.","Molecules. 2022 Dec 20;28(1):9. doi: 10.3390/molecules28010009.","Liu Z","Molecules","2022","2023/01/08","PMC9821851","","10.3390/molecules28010009"
"36557225","Metabolic Analysis of Nucleosides/Bases in the Urine and Serum of Patients with Alcohol-Associated Liver Disease","He L, Vatsalya V, Ma X, Klinge CM, Cave MC, Feng W, McClain CJ, Zhang X.","Metabolites. 2022 Nov 28;12(12):1187. doi: 10.3390/metabo12121187.","He L","Metabolites","2022","2022/12/23","PMC9783452","","10.3390/metabo12121187"
"36543939","Guiding the choice of informatics software and tools for lipidomics research applications","Ni Z, Wölk M, Jukes G, Mendivelso Espinosa K, Ahrends R, Aimo L, Alvarez-Jarreta J, Andrews S, Andrews R, Bridge A, Clair GC, Conroy MJ, Fahy E, Gaud C, Goracci L, Hartler J, Hoffmann N, Kopczyinki D, Korf A, Lopez-Clavijo AF, Malik A, Ackerman JM, Molenaar MR, O'Donovan C, Pluskal T, Shevchenko A, Slenter D, Siuzdak G, Kutmon M, Tsugawa H, Willighagen EL, Xia J, O'Donnell VB, Fedorova M.","Nat Methods. 2023 Feb;20(2):193-204. doi: 10.1038/s41592-022-01710-0. Epub 2022 Dec 21.","Ni Z","Nat Methods","2023","2022/12/21","PMC10263382","NIHMS1899835","10.1038/s41592-022-01710-0"
"36513601","Metabolomics analysis of urine from patients with alcohol-associated liver disease reveals dysregulated caffeine metabolism","Xu R, He L, Vatsalya V, Ma X, Kim S, Mueller EG, Feng W, McClain CJ, Zhang X.","Am J Physiol Gastrointest Liver Physiol. 2023 Feb 1;324(2):G142-G154. doi: 10.1152/ajpgi.00228.2022. Epub 2022 Dec 13.","Xu R","Am J Physiol Gastrointest Liver Physiol","2023","2022/12/13","PMC9870580","","10.1152/ajpgi.00228.2022"
"36453934","Lipo-Chitooligosaccharides Induce Specialized Fungal Metabolite Profiles That Modulate Bacterial Growth","Rush TA, Tannous J, Lane MJ, Gopalakrishnan Meena M, Carrell AA, Golan JJ, Drott MT, Cottaz S, Fort S, Ané JM, Keller NP, Pelletier DA, Jacobson DA, Kainer D, Abraham PE, Giannone RJ, Labbé JL.","mSystems. 2022 Dec 20;7(6):e0105222. doi: 10.1128/msystems.01052-22. Epub 2022 Dec 1.","Rush TA","mSystems","2022","2022/12/01","PMC9764981","","10.1128/msystems.01052-22"
"36445937","VPS34-dependent control of apical membrane function of proximal tubule cells and nutrient recovery by the kidney","Rinschen MM, Harder JL, Carter-Timofte ME, Zanon Rodriguez L, Mirabelli C, Demir F, Kurmasheva N, Ramakrishnan SK, Kunke M, Tan Y, Billing A, Dahlke E, Larionov AA, Bechtel-Walz W, Aukschun U, Grabbe M, Nielsen R, Christensen EI, Kretzler M, Huber TB, Wobus CE, Olagnier D, Siuzdak G, Grahammer F, Theilig F.","Sci Signal. 2022 Nov 29;15(762):eabo7940. doi: 10.1126/scisignal.abo7940. Epub 2022 Nov 29.","Rinschen MM","Sci Signal","2022","2022/11/29","PMC10350314","NIHMS1861569","10.1126/scisignal.abo7940"
"36369181","Sensory and metabolite migration from tilapia skin to soup during the boiling process: fast and then slow","Chen J, Nie Y, Xu J, Huang S, Sheng J, Wang X, Zhong J.","NPJ Sci Food. 2022 Nov 11;6(1):52. doi: 10.1038/s41538-022-00168-w.","Chen J","NPJ Sci Food","2022","2022/11/11","PMC9652418","","10.1038/s41538-022-00168-w"
"36364192","Application of Metabolomics in Fungal Research","Li G, Jian T, Liu X, Lv Q, Zhang G, Ling J.","Molecules. 2022 Oct 29;27(21):7365. doi: 10.3390/molecules27217365.","Li G","Molecules","2022","2022/11/11","PMC9654507","","10.3390/molecules27217365"
"36326588","Pathway-based integration of multi-omics data reveals lipidomics alterations validated in an Alzheimer's disease mouse model and risk loci carriers","Garcia-Segura ME, Durainayagam BR, Liggi S, Graça G, Jimenez B, Dehghan A, Tzoulaki I, Karaman I, Elliott P, Griffin JL.","J Neurochem. 2023 Jan;164(1):57-76. doi: 10.1111/jnc.15719. Epub 2022 Dec 12.","Garcia-Segura ME","J Neurochem","2023","2022/11/03","PMC10107183","","10.1111/jnc.15719"
"36302024","Commensal microbiota from patients with inflammatory bowel disease produce genotoxic metabolites","Cao Y, Oh J, Xue M, Huh WJ, Wang J, Gonzalez-Hernandez JA, Rice TA, Martin AL, Song D, Crawford JM, Herzon SB, Palm NW.","Science. 2022 Oct 28;378(6618):eabm3233. doi: 10.1126/science.abm3233. Epub 2022 Oct 28.","Cao Y","Science","2022","2022/10/27","PMC9993714","NIHMS1872570","10.1126/science.abm3233"
"36295888","Untargeted Metabolomic Approach to Study the Impact of Aging on Salivary Metabolome in Women","Bosman P, Pichon V, Acevedo AC, Le Pottier L, Pers JO, Chardin H, Combès A.","Metabolites. 2022 Oct 18;12(10):986. doi: 10.3390/metabo12100986.","Bosman P","Metabolites","2022","2022/10/27","PMC9612358","","10.3390/metabo12100986"
"36295880","Metabolomic Study of Urine from Workers Exposed to Low Concentrations of Benzene by UHPLC-ESI-QToF-MS Reveals Potential Biomarkers Associated with Oxidative Stress and Genotoxicity","Mendes MPR, Paiva MJN, Costa-Amaral IC, Carvalho LVB, Figueiredo VO, Gonçalves ES, Larentis AL, André LC.","Metabolites. 2022 Oct 16;12(10):978. doi: 10.3390/metabo12100978.","Mendes MPR","Metabolites","2022","2022/10/27","PMC9611274","","10.3390/metabo12100978"
"36280705","Quick tips for re-using metabolomics data","Stancliffe E, Patti GJ.","Nat Cell Biol. 2022 Nov;24(11):1560-1562. doi: 10.1038/s41556-022-01019-2.","Stancliffe E","Nat Cell Biol","2022","2022/10/25","","","10.1038/s41556-022-01019-2"
"36152164","Data Processing and Analysis in Mass Spectrometry-Based Metabolomics","Peralbo-Molina Á, Solà-Santos P, Perera-Lluna A, Chicano-Gálvez E.","Methods Mol Biol. 2023;2571:207-239. doi: 10.1007/978-1-0716-2699-3_20.","Peralbo-Molina Á","Methods Mol Biol","2023","2022/09/24","","","10.1007/978-1-0716-2699-3_20"
"36142428","Combined Proteomic and Metabolomic Analysis of the Molecular Mechanism Underlying the Response to Salt Stress during Seed Germination in Barley","Chen Y, Wang J, Yao L, Li B, Ma X, Si E, Yang K, Li C, Shang X, Meng Y, Wang H.","Int J Mol Sci. 2022 Sep 10;23(18):10515. doi: 10.3390/ijms231810515.","Chen Y","Int J Mol Sci","2022","2022/09/23","PMC9499682","","10.3390/ijms231810515"
"36138446","An initial investigation of accuracy required for the identification of small molecules in complex samples using quantum chemical calculated NMR chemical shifts","Yesiltepe Y, Govind N, Metz TO, Renslow RS.","J Cheminform. 2022 Sep 22;14(1):64. doi: 10.1186/s13321-022-00587-7.","Yesiltepe Y","J Cheminform","2022","2022/09/22","PMC9499888","","10.1186/s13321-022-00587-7"
"36135664","Metabolome and Transcriptome Profiling Reveal Carbon Metabolic Flux Changes in Yarrowia lipolytica Cells to Rapamycin","Liu Z, Tian J, Miao Z, Liang W, Wang G.","J Fungi (Basel). 2022 Sep 6;8(9):939. doi: 10.3390/jof8090939.","Liu Z","J Fungi (Basel)","2022","2022/09/22","PMC9504542","","10.3390/jof8090939"
"36118935","A strategy for rapid discovery of traceable chemical markers in herbal products using MZmine 2 data processing toolbox: A case of Jing Liqueur","Zhou J, Liu FJ, Li XX, Li P, Yang H, Liu YC, Chen YH, Wei CD, Li HJ.","Chin Herb Med. 2021 May 28;13(3):430-438. doi: 10.1016/j.chmed.2021.05.004. eCollection 2021 Jul.","Zhou J","Chin Herb Med","2021","2022/09/19","PMC9476759","","10.1016/j.chmed.2021.05.004"
"36012875","Enhancing Genome-Scale Model by Integrative Exometabolome and Transcriptome: Unveiling Carbon Assimilation towards Sphingolipid Biosynthetic Capability of Cordyceps militaris","Cheawchanlertfa P, Chitcharoen S, Raethong N, Liu Q, Chumnanpuen P, Soommat P, Song Y, Koffas M, Laoteng K, Vongsangnak W.","J Fungi (Basel). 2022 Aug 22;8(8):887. doi: 10.3390/jof8080887.","Cheawchanlertfa P","J Fungi (Basel)","2022","2022/08/26","PMC9409897","","10.3390/jof8080887"
"36005620","Drug-Initiated Activity Metabolomics Identifies Myristoylglycine as a Potent Endogenous Metabolite for Human Brown Fat Differentiation","Guijas C, To A, Montenegro-Burke JR, Domingo-Almenara X, Alipio-Gloria Z, Kok BP, Saez E, Alvarez NH, Johnson KA, Siuzdak G.","Metabolites. 2022 Aug 16;12(8):749. doi: 10.3390/metabo12080749.","Guijas C","Metabolites","2022","2022/08/25","PMC9415469","","10.3390/metabo12080749"
"35967790","Quantification of Vitamins, Minerals, and Amino Acids in Black Walnut (Juglans nigra)","Antora SA, Ho KV, Lin CH, Thomas AL, Lovell ST, Krishnaswamy K.","Front Nutr. 2022 Jul 27;9:936189. doi: 10.3389/fnut.2022.936189. eCollection 2022.","Antora SA","Front Nutr","2022","2022/08/15","PMC9363771","","10.3389/fnut.2022.936189"
"35902589","TidyMass an object-oriented reproducible analysis framework for LC-MS data","Shen X, Yan H, Wang C, Gao P, Johnson CH, Snyder MP.","Nat Commun. 2022 Jul 28;13(1):4365. doi: 10.1038/s41467-022-32155-w.","Shen X","Nat Commun","2022","2022/07/28","PMC9334349","","10.1038/s41467-022-32155-w"
"35893876","mTORC1 and mTORC2 Complexes Regulate the Untargeted Metabolomics and Amino Acid Metabolites Profile through Mitochondrial Bioenergetic Functions in Pancreatic Beta Cells","Soliman GA, Abzalimov RR, He Y.","Nutrients. 2022 Jul 22;14(15):3022. doi: 10.3390/nu14153022.","Soliman GA","Nutrients","2022","2022/07/27","PMC9332257","","10.3390/nu14153022"
"35835746","Accelerated lysine metabolism conveys kidney protection in salt-sensitive hypertension","Rinschen MM, Palygin O, El-Meanawy A, Domingo-Almenara X, Palermo A, Dissanayake LV, Golosova D, Schafroth MA, Guijas C, Demir F, Jaegers J, Gliozzi ML, Xue J, Hoehne M, Benzing T, Kok BP, Saez E, Bleich M, Himmerkus N, Weisz OA, Cravatt BF, Krüger M, Benton HP, Siuzdak G, Staruschenko A.","Nat Commun. 2022 Jul 14;13(1):4099. doi: 10.1038/s41467-022-31670-0.","Rinschen MM","Nat Commun","2022","2022/07/14","PMC9283537","","10.1038/s41467-022-31670-0"
