PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36984864","Decoding Metabolic Reprogramming in Plants under Pathogen Attacks, a Comprehensive Review of Emerging Metabolomics Technologies to Maximize Their Applications","Serag A, Salem MA, Gong S, Wu JL, Farag MA.","Metabolites. 2023 Mar 13;13(3):424. doi: 10.3390/metabo13030424.","Serag A","Metabolites","2023","2023/03/29","PMC10055942","","10.3390/metabo13030424"
"36840229","Untargeted Metabolomics for Integrative Taxonomy: Metabolomics, DNA Marker-Based Sequencing, and Phenotype Bioimaging","Peters K, Blatt-Janmaat KL, Tkach N, van Dam NM, Neumann S.","Plants (Basel). 2023 Feb 15;12(4):881. doi: 10.3390/plants12040881.","Peters K","Plants (Basel)","2023","2023/02/25","PMC9965764","","10.3390/plants12040881"
"36625108","Software and Computational Tools for LC-MS-Based Epilipidomics: Challenges and Solutions","Damiani T, Bonciarelli S, Thallinger GG, Koehler N, Krettler CA, Salihoğlu AK, Korf A, Pauling JK, Pluskal T, Ni Z, Goracci L.","Anal Chem. 2023 Jan 10;95(1):287-303. doi: 10.1021/acs.analchem.2c04406.","Damiani T","Anal Chem","2023","2023/01/10","PMC9835057","","10.1021/acs.analchem.2c04406"
"36539674","Immune Stimulation via Wounding Alters Chemical Profiles of Adult Tribolium castaneum","Lo LK, R R, Tewes LJ, Milutinović B, Müller C, Kurtz J.","J Chem Ecol. 2023 Feb;49(1-2):46-58. doi: 10.1007/s10886-022-01395-x. Epub 2022 Dec 21.","Lo LK","J Chem Ecol","2023","2022/12/20","PMC9941273","","10.1007/s10886-022-01395-x"
"36512139","Providing metabolomics education and training: pedagogy and considerations","Winder CL, Witting M, Tugizimana F, Dunn WB, Reinke SN; Metabolomics Society Education and Training Committee.","Metabolomics. 2022 Dec 13;18(12):106. doi: 10.1007/s11306-022-01957-w.","Winder CL","Metabolomics","2022","2022/12/13","PMC9746579","","10.1007/s11306-022-01957-w"
"36416540","Untargeted Fecal Metabolomic Analyses across an Industrialization Gradient Reveal Shared Metabolites and Impact of Industrialization on Fecal Microbiome-Metabolome Interactions","Haffner JJ, Katemauswa M, Kagone TS, Hossain E, Jacobson D, Flores K, Parab AR, Obregon-Tito AJ, Tito RY, Reyes LM, Troncoso-Corzo L, Guija-Poma E, Meda N, Carabin H, Honap TP, Sankaranarayanan K, Lewis CM Jr, McCall LI.","mSystems. 2022 Dec 20;7(6):e0071022. doi: 10.1128/msystems.00710-22. Epub 2022 Nov 23.","Haffner JJ","mSystems","2022","2022/11/23","PMC9765122","","10.1128/msystems.00710-22"
"36409434","The critical role that spectral libraries play in capturing the metabolomics community knowledge","Bittremieux W, Wang M, Dorrestein PC.","Metabolomics. 2022 Nov 19;18(12):94. doi: 10.1007/s11306-022-01947-y.","Bittremieux W","Metabolomics","2022","2022/11/21","PMC10284100","NIHMS1908277","10.1007/s11306-022-01947-y"
"36342560","Application of Metabolomics in Childhood Leukemia Diagnostics","Kozioł A, Pupek M.","Arch Immunol Ther Exp (Warsz). 2022 Nov 7;70(1):28. doi: 10.1007/s00005-022-00665-6.","Kozioł A","Arch Immunol Ther Exp (Warsz)","2022","2022/11/07","PMC9640447","","10.1007/s00005-022-00665-6"
"36178629","Databases and Tools to Investigate Protein-Metabolite Interactions","de Souza LP, Fernie AR.","Methods Mol Biol. 2023;2554:231-249. doi: 10.1007/978-1-0716-2624-5_14.","de Souza LP","Methods Mol Biol","2023","2022/09/30","","","10.1007/978-1-0716-2624-5_14"
"36005578","NPvis: An Interactive Visualizer of Peptidic Natural Product-MS/MS Matches","Kunyavskaya O, Mikheenko A, Gurevich A.","Metabolites. 2022 Jul 29;12(8):706. doi: 10.3390/metabo12080706.","Kunyavskaya O","Metabolites","2022","2022/08/25","PMC9415073","","10.3390/metabo12080706"
"35953468","CHIKV infection reprograms codon optimality to favor viral RNA translation by altering the tRNA epitranscriptome","Jungfleisch J, Böttcher R, Talló-Parra M, Pérez-Vilaró G, Merits A, Novoa EM, Díez J.","Nat Commun. 2022 Aug 11;13(1):4725. doi: 10.1038/s41467-022-31835-x.","Jungfleisch J","Nat Commun","2022","2022/08/11","PMC9366759","","10.1038/s41467-022-31835-x"
"35835749","Adipocyte lysoplasmalogenase TMEM86A regulates plasmalogen homeostasis and protein kinase A-dependent energy metabolism","Cho YK, Yoon YC, Im H, Son Y, Kim M, Saha A, Choi C, Lee J, Lee S, Kim JH, Kang YP, Jung YS, Ha HK, Seong JK, Granneman JG, Kwon SW, Lee YH.","Nat Commun. 2022 Jul 14;13(1):4084. doi: 10.1038/s41467-022-31805-3.","Cho YK","Nat Commun","2022","2022/07/14","PMC9283435","","10.1038/s41467-022-31805-3"
"35572676","Metabolomic Profiling of Plasma Reveals Differential Disease Severity Markers in COVID-19 Patients","Oliveira LB, Mwangi VI, Sartim MA, Delafiori J, Sales GM, de Oliveira AN, Busanello ENB, Val FFAE, Xavier MS, Costa FT, Baía-da-Silva DC, Sampaio VS, de Lacerda MVG, Monteiro WM, Catharino RR, de Melo GC.","Front Microbiol. 2022 Apr 27;13:844283. doi: 10.3389/fmicb.2022.844283. eCollection 2022.","Oliveira LB","Front Microbiol","2022","2022/05/16","PMC9094083","","10.3389/fmicb.2022.844283"
"35539746","Advances in mass spectrometry-based metabolomics for investigation of metabolites","Ren JL, Zhang AH, Kong L, Wang XJ.","RSC Adv. 2018 Jun 19;8(40):22335-22350. doi: 10.1039/c8ra01574k. eCollection 2018 Jun 19.","Ren JL","RSC Adv","2018","2022/05/11","PMC9081429","","10.1039/c8ra01574k"
"35521559","Exploring synergies between plant metabolic modelling and machine learning","Sampaio M, Rocha M, Dias O.","Comput Struct Biotechnol J. 2022 Apr 16;20:1885-1900. doi: 10.1016/j.csbj.2022.04.016. eCollection 2022.","Sampaio M","Comput Struct Biotechnol J","2022","2022/05/06","PMC9052043","","10.1016/j.csbj.2022.04.016"
"35279697","Transcriptome and metabolome analyses revealed that narrowband 280 and 310 nm UV-B induce distinctive responses in Arabidopsis","Tsurumoto T, Fujikawa Y, Onoda Y, Ochi Y, Ohta D, Okazawa A.","Sci Rep. 2022 Mar 12;12(1):4319. doi: 10.1038/s41598-022-08331-9.","Tsurumoto T","Sci Rep","2022","2022/03/13","PMC8918342","","10.1038/s41598-022-08331-9"
"35190800","Cloud-based archived metabolomics data: A resource for in-source fragmentation/annotation, meta-analysis and systems biology","Palermo A, Huan T, Rinehart D, Rinschen MM, Li S, O'Donnell VB, Fahy E, Xue J, Subramaniam S, Benton HP, Siuzdak G.","Anal Sci Adv. 2020 Jun;1(1):70-80. doi: 10.1002/ansa.202000042. Epub 2020 Jun 13.","Palermo A","Anal Sci Adv","2020","2022/02/22","PMC8858440","NIHMS1775007","10.1002/ansa.202000042"
"35094093","Knowledge-Driven Approaches to Create the MTox700+ Metabolite Panel for Predicting Toxicity","Sostare E, Lawson TN, Saunders LR, Colbourne JK, Weber RJM, Sobanski T, Viant MR.","Toxicol Sci. 2022 Mar 28;186(2):208-220. doi: 10.1093/toxsci/kfac007.","Sostare E","Toxicol Sci","2022","2022/01/30","PMC8963288","","10.1093/toxsci/kfac007"
"34862403","ProMetIS, deep phenotyping of mouse models by combined proteomics and metabolomics analysis","Imbert A, Rompais M, Selloum M, Castelli F, Mouton-Barbosa E, Brandolini-Bunlon M, Chu-Van E, Joly C, Hirschler A, Roger P, Burger T, Leblanc S, Sorg T, Ouzia S, Vandenbrouck Y, Médigue C, Junot C, Ferro M, Pujos-Guillot E, de Peredo AG, Fenaille F, Carapito C, Herault Y, Thévenot EA.","Sci Data. 2021 Dec 3;8(1):311. doi: 10.1038/s41597-021-01095-3.","Imbert A","Sci Data","2021","2021/12/04","PMC8642540","","10.1038/s41597-021-01095-3"
"34822415","Grapevine and Wine Metabolomics-Based Guidelines for FAIR Data and Metadata Management","Savoi S, Arapitsas P, Duchêne É, Nikolantonaki M, Ontañón I, Carlin S, Schwander F, Gougeon RD, Ferreira ACS, Theodoridis G, Töpfer R, Vrhovsek U, Adam-Blondon AF, Pezzotti M, Mattivi F.","Metabolites. 2021 Nov 3;11(11):757. doi: 10.3390/metabo11110757.","Savoi S","Metabolites","2021","2021/11/25","PMC8618349","","10.3390/metabo11110757"
"34721467","Toward Integrated Multi-Omics Intervention: Rice Trait Improvement and Stress Management","Iqbal Z, Iqbal MS, Khan MIR, Ansari MI.","Front Plant Sci. 2021 Oct 15;12:741419. doi: 10.3389/fpls.2021.741419. eCollection 2021.","Iqbal Z","Front Plant Sci","2021","2021/11/01","PMC8554098","","10.3389/fpls.2021.741419"
"34552125","Metabolic drift in the aging nervous system is reflected in human cerebrospinal fluid","Peters K, Herman S, Khoonsari PE, Burman J, Neumann S, Kultima K.","Sci Rep. 2021 Sep 22;11(1):18822. doi: 10.1038/s41598-021-97491-1.","Peters K","Sci Rep","2021","2021/09/23","PMC8458502","","10.1038/s41598-021-97491-1"
"34549262","Cytosolic phosphofructokinases are important for sugar homeostasis in leaves of Arabidopsis thaliana","Perby LK, Richter S, Weber K, Hieber AJ, Hess N, Crocoll C, Mogensen HK, Pribil M, Burow M, Nielsen TH, Mustroph A.","Ann Bot. 2022 Jan 8;129(1):37-52. doi: 10.1093/aob/mcab122.","Perby LK","Ann Bot","2022","2021/09/22","PMC8752397","","10.1093/aob/mcab122"
"34539712","Data Management and Modeling in Plant Biology","Krantz M, Zimmer D, Adler SO, Kitashova A, Klipp E, Mühlhaus T, Nägele T.","Front Plant Sci. 2021 Sep 3;12:717958. doi: 10.3389/fpls.2021.717958. eCollection 2021.","Krantz M","Front Plant Sci","2021","2021/09/20","PMC8446634","","10.3389/fpls.2021.717958"
"34436485","""Fuel for the Damage Induced"": Untargeted Metabolomics in Elite Rugby Union Match Play","Hudson JF, Phelan MM, Owens DJ, Morton JP, Close GL, Stewart CE.","Metabolites. 2021 Aug 17;11(8):544. doi: 10.3390/metabo11080544.","Hudson JF","Metabolites","2021","2021/08/26","PMC8400368","","10.3390/metabo11080544"
"34436476","Four Weeks of Probiotic Supplementation Alters the Metabolic Perturbations Induced by Marathon Running: Insight from Metabolomics","Pugh JN, Phelan MM, Caamaño-Gutiérrez E, Sparks SA, Morton JP, Close GL, Owens DJ.","Metabolites. 2021 Aug 11;11(8):535. doi: 10.3390/metabo11080535.","Pugh JN","Metabolites","2021","2021/08/26","PMC8400326","","10.3390/metabo11080535"
"34432105","Metabolomics for personalized medicine: the input of analytical chemistry from biomarker discovery to point-of-care tests","Castelli FA, Rosati G, Moguet C, Fuentes C, Marrugo-Ramírez J, Lefebvre T, Volland H, Merkoçi A, Simon S, Fenaille F, Junot C.","Anal Bioanal Chem. 2022 Jan;414(2):759-789. doi: 10.1007/s00216-021-03586-z. Epub 2021 Aug 25.","Castelli FA","Anal Bioanal Chem","2022","2021/08/25","PMC8386160","","10.1007/s00216-021-03586-z"
"34239102","Mass spectrometry-based metabolomics: a guide for annotation, quantification and best reporting practices","Alseekh S, Aharoni A, Brotman Y, Contrepois K, D'Auria J, Ewald J, C Ewald J, Fraser PD, Giavalisco P, Hall RD, Heinemann M, Link H, Luo J, Neumann S, Nielsen J, Perez de Souza L, Saito K, Sauer U, Schroeder FC, Schuster S, Siuzdak G, Skirycz A, Sumner LW, Snyder MP, Tang H, Tohge T, Wang Y, Wen W, Wu S, Xu G, Zamboni N, Fernie AR.","Nat Methods. 2021 Jul;18(7):747-756. doi: 10.1038/s41592-021-01197-1. Epub 2021 Jul 8.","Alseekh S","Nat Methods","2021","2021/07/09","PMC8592384","NIHMS1752614","10.1038/s41592-021-01197-1"
"34070169","Exploration of Blood Lipoprotein and Lipid Fraction Profiles in Healthy Subjects through Integrated Univariate, Multivariate, and Network Analysis Reveals Association of Lipase Activity and Cholesterol Esterification with Sex and Age","Balder Y, Vignoli A, Tenori L, Luchinat C, Saccenti E.","Metabolites. 2021 May 18;11(5):326. doi: 10.3390/metabo11050326.","Balder Y","Metabolites","2021","2021/06/02","PMC8158518","","10.3390/metabo11050326"
"33968110","UPLC-TOF-MS/MS-Based Metabolomics Analysis Reveals Species-Specific Metabolite Compositions in Pitchers of Nepenthes ampullaria, Nepenthes rafflesiana, and Their Hybrid Nepenthes × hookeriana","Rosli MAF, Mediani A, Azizan KA, Baharum SN, Goh HH.","Front Plant Sci. 2021 Apr 21;12:655004. doi: 10.3389/fpls.2021.655004. eCollection 2021.","Rosli MAF","Front Plant Sci","2021","2021/05/10","PMC8096924","","10.3389/fpls.2021.655004"
"33947160","Data Processing Optimization in Untargeted Metabolomics of Urine Using Voigt Lineshape Model Non-Linear Regression Analysis","Haslauer KE, Schmitt-Kopplin P, Heinzmann SS.","Metabolites. 2021 Apr 29;11(5):285. doi: 10.3390/metabo11050285.","Haslauer KE","Metabolites","2021","2021/05/05","PMC8145719","","10.3390/metabo11050285"
"33859284","Repository scale classification and decomposition of tandem mass spectral data","Mongia M, Mohimani H.","Sci Rep. 2021 Apr 15;11(1):8314. doi: 10.1038/s41598-021-87796-6.","Mongia M","Sci Rep","2021","2021/04/16","PMC8050247","","10.1038/s41598-021-87796-6"
"33833777","The History of Gene Hunting in Hereditary Spinocerebellar Degeneration: Lessons From the Past and Future Perspectives","Yahia A, Stevanin G.","Front Genet. 2021 Mar 23;12:638730. doi: 10.3389/fgene.2021.638730. eCollection 2021.","Yahia A","Front Genet","2021","2021/04/09","PMC8021710","","10.3389/fgene.2021.638730"
"33816885","On-demand virtual research environments using microservices","Capuccini M, Larsson A, Carone M, Novella JA, Sadawi N, Gao J, Toor S, Spjuth O.","PeerJ Comput Sci. 2019 Nov 11;5:e232. doi: 10.7717/peerj-cs.232. eCollection 2019.","Capuccini M","PeerJ Comput Sci","2019","2021/04/05","PMC7924445","","10.7717/peerj-cs.232"
"33816884","Blind normalization of public high-throughput databases","Ohse S, Boerries M, Busch H.","PeerJ Comput Sci. 2019 Nov 11;5:e231. doi: 10.7717/peerj-cs.231. eCollection 2019.","Ohse S","PeerJ Comput Sci","2019","2021/04/05","PMC7924423","","10.7717/peerj-cs.231"
"33806786","Untargeted In Silico Compound Classification-A Novel Metabolomics Method to Assess the Chemodiversity in Bryophytes","Peters K, Balcke G, Kleinenkuhnen N, Treutler H, Neumann S.","Int J Mol Sci. 2021 Mar 23;22(6):3251. doi: 10.3390/ijms22063251.","Peters K","Int J Mol Sci","2021","2021/04/03","PMC8005083","","10.3390/ijms22063251"
"33805842","Highly Species-Specific Foliar Metabolomes of Diverse Woody Species and Relationships with the Leaf Economics Spectrum","Schweiger R, Castells E, Da Sois L, Martínez-Vilalta J, Müller C.","Cells. 2021 Mar 13;10(3):644. doi: 10.3390/cells10030644.","Schweiger R","Cells","2021","2021/04/03","PMC7999030","","10.3390/cells10030644"
"33728038","isa4j: a scalable Java library for creating ISA-Tab metadata","Psaroudakis D, Liu F, König P, Scholz U, Junker A, Lange M, Arend D.","F1000Res. 2020 Dec 3;9:ELIXIR-1388. doi: 10.12688/f1000research.27188.1. eCollection 2020.","Psaroudakis D","F1000Res","2020","2021/03/17","PMC7941097","","10.12688/f1000research.27188.1"
"33633777","Dynamic Allocation of Carbon Storage and Nutrient-Dependent Exudation in a Revised Genome-Scale Model of Prochlorococcus","Ofaim S, Sulheim S, Almaas E, Sher D, Segrè D.","Front Genet. 2021 Feb 9;12:586293. doi: 10.3389/fgene.2021.586293. eCollection 2021.","Ofaim S","Front Genet","2021","2021/02/26","PMC7900632","","10.3389/fgene.2021.586293"
"33452410","Metabolomics-based analysis of miniature flask contents identifies tobacco mixture use among the ancient Maya","Zimmermann M, Brownstein KJ, Pantoja Díaz L, Ancona Aragón I, Hutson S, Kidder B, Tushingham S, Gang DR.","Sci Rep. 2021 Jan 15;11(1):1590. doi: 10.1038/s41598-021-81158-y.","Zimmermann M","Sci Rep","2021","2021/01/16","PMC7810889","","10.1038/s41598-021-81158-y"
"33431011","Review on natural products databases: where to find data in 2020","Sorokina M, Steinbeck C.","J Cheminform. 2020 Apr 3;12(1):20. doi: 10.1186/s13321-020-00424-9.","Sorokina M","J Cheminform","2020","2021/01/12","PMC7118820","","10.1186/s13321-020-00424-9"
"33430999","HastaLaVista, a web-based user interface for NMR-based untargeted metabolic profiling analysis in biomedical sciences: towards a new publication standard","Wist J.","J Cheminform. 2019 Dec 5;11(1):75. doi: 10.1186/s13321-019-0399-7.","Wist J","J Cheminform","2019","2021/01/12","PMC6896291","","10.1186/s13321-019-0399-7"
"33426374","Metabolomic Signature of Human Aortic Valve Stenosis","Surendran A, Edel A, Chandran M, Bogaert P, Hassan-Tash P, Kumar Asokan A, Hiebert B, Solati Z, Sandhawalia S, Raabe M, Kass M, Shah A, Jassal DS, Jaleel A, Ravandi A.","JACC Basic Transl Sci. 2020 Dec 16;5(12):1163-1177. doi: 10.1016/j.jacbts.2020.10.001. eCollection 2020 Dec.","Surendran A","JACC Basic Transl Sci","2020","2021/01/11","PMC7775961","","10.1016/j.jacbts.2020.10.001"
"33362867","State of the Field in Multi-Omics Research: From Computational Needs to Data Mining and Sharing","Krassowski M, Das V, Sahu SK, Misra BB.","Front Genet. 2020 Dec 10;11:610798. doi: 10.3389/fgene.2020.610798. eCollection 2020.","Krassowski M","Front Genet","2020","2020/12/28","PMC7758509","","10.3389/fgene.2020.610798"
"33317272","MSIWarp: A General Approach to Mass Alignment in Mass Spectrometry Imaging","Eriksson JO, Sánchez Brotons A, Rezeli M, Suits F, Markó-Varga G, Horvatovich P.","Anal Chem. 2020 Dec 15;92(24):16138-16148. doi: 10.1021/acs.analchem.0c03833. Epub 2020 Dec 2.","Eriksson JO","Anal Chem","2020","2020/12/15","PMC7745203","","10.1021/acs.analchem.0c03833"
"33284478","Lipidomic Analysis of Plasma from Healthy Men and Women Shows Phospholipid Class and Molecular Species Differences between Sexes","West AL, Michaelson LV, Miles EA, Haslam RP, Lillycrop KA, Georgescu R, Han L, Napier JA, Calder PC, Burdge GC.","Lipids. 2021 Mar;56(2):229-242. doi: 10.1002/lipd.12293. Epub 2020 Dec 7.","West AL","Lipids","2021","2020/12/07","PMC8048887","","10.1002/lipd.12293"
"33214628","Title NMR-based metabolic profiling provides diagnostic and prognostic information in critically ill children with suspected infection","Grauslys A, Phelan MM, Broughton C, Baines PB, Jennings R, Siner S, Paulus SC, Carrol ED.","Sci Rep. 2020 Nov 19;10(1):20198. doi: 10.1038/s41598-020-77319-0.","Grauslys A","Sci Rep","2020","2020/11/20","PMC7677384","","10.1038/s41598-020-77319-0"
"33149146","Metabolite signatures of diverse Camellia sinensis tea populations","Yu X, Xiao J, Chen S, Yu Y, Ma J, Lin Y, Li R, Lin J, Fu Z, Zhou Q, Chao Q, Chen L, Yang Z, Liu R.","Nat Commun. 2020 Nov 4;11(1):5586. doi: 10.1038/s41467-020-19441-1.","Yu X","Nat Commun","2020","2020/11/05","PMC7642434","","10.1038/s41467-020-19441-1"
"33117972","Automated supervised learning pipeline for non-targeted GC-MS data analysis","Sirén K, Fischer U, Vestner J.","Anal Chim Acta X. 2019 Jan 10;1:100005. doi: 10.1016/j.acax.2019.100005. eCollection 2019 Mar.","Sirén K","Anal Chim Acta X","2019","2020/10/29","PMC7587030","","10.1016/j.acax.2019.100005"
"33077825","Predicting human health from biofluid-based metabolomics using machine learning","Evans ED, Duvallet C, Chu ND, Oberst MK, Murphy MA, Rockafellow I, Sontag D, Alm EJ.","Sci Rep. 2020 Oct 19;10(1):17635. doi: 10.1038/s41598-020-74823-1.","Evans ED","Sci Rep","2020","2020/10/20","PMC7572502","","10.1038/s41598-020-74823-1"
"33049802","Exploring the metabolic phenotypes associated with different host inflammation of acute respiratory distress syndrome (ARDS) from lung metabolomics in mice","Yu F, Zhu J, Lei M, Wang CJ, Xie K, Xu F, Lin SH.","Rapid Commun Mass Spectrom. 2021 Jan 30;35(2):e8971. doi: 10.1002/rcm.8971.","Yu F","Rapid Commun Mass Spectrom","2021","2020/10/13","PMC7646044","","10.1002/rcm.8971"
"33003305","Circulating Metabolites as Potential Biomarkers for Neurological Disorders-Metabolites in Neurological Disorders","Donatti A, Canto AM, Godoi AB, da Rosa DC, Lopes-Cendes I.","Metabolites. 2020 Sep 29;10(10):389. doi: 10.3390/metabo10100389.","Donatti A","Metabolites","2020","2020/10/02","PMC7601919","","10.3390/metabo10100389"
"32936878","Recommendations for standardizing nomenclature for dietary (poly)phenol catabolites","Kay CD, Clifford MN, Mena P, McDougall GJ, Andres-Lacueva C, Cassidy A, Del Rio D, Kuhnert N, Manach C, Pereira-Caro G, Rodriguez-Mateos A, Scalbert A, Tomás-Barberán F, Williamson G, Wishart DS, Crozier A.","Am J Clin Nutr. 2020 Oct 1;112(4):1051-1068. doi: 10.1093/ajcn/nqaa204.","Kay CD","Am J Clin Nutr","2020","2020/09/16","PMC7528558","","10.1093/ajcn/nqaa204"
"32915320","Salivary metabolite levels in perinatally HIV-infected youth with periodontal disease","Schulte F, King OD, Paster BJ, Moscicki AB, Yao TJ, Van Dyke RB, Shiboski C, Ryder M, Seage G, Hardt M; Pediatric HIV/AIDS Cohort Study.","Metabolomics. 2020 Sep 11;16(9):98. doi: 10.1007/s11306-020-01719-6.","Schulte F","Metabolomics","2020","2020/09/11","PMC7784422","NIHMS1652397","10.1007/s11306-020-01719-6"
"32671097","An Ancient Residue Metabolomics-Based Method to Distinguish Use of Closely Related Plant Species in Ancient Pipes","Brownstein KJ, Tushingham S, Damitio WJ, Nguyen T, Gang DR.","Front Mol Biosci. 2020 Jun 26;7:133. doi: 10.3389/fmolb.2020.00133. eCollection 2020.","Brownstein KJ","Front Mol Biosci","2020","2020/07/17","PMC7332879","","10.3389/fmolb.2020.00133"
"32616546","The impact of persistent colonization by Vibrio fischeri on the metabolome of the host squid Euprymna scolopes","Koch EJ, Moriano-Gutierrez S, Ruby EG, McFall-Ngai M, Liebeke M.","J Exp Biol. 2020 Aug 28;223(Pt 16):jeb212860. doi: 10.1242/jeb.212860.","Koch EJ","J Exp Biol","2020","2020/07/04","PMC7473655","","10.1242/jeb.212860"
"32560628","Lipidome analysis of milk composition in humans, monkeys, bovids, and pigs","Mitina A, Mazin P, Vanyushkina A, Anikanov N, Mair W, Guo S, Khaitovich P.","BMC Evol Biol. 2020 Jun 19;20(1):70. doi: 10.1186/s12862-020-01637-0.","Mitina A","BMC Evol Biol","2020","2020/06/21","PMC7304121","","10.1186/s12862-020-01637-0"
"32551936","Metabolomics as an Emerging Tool in the Search for Astrobiologically Relevant Biomarkers","Seyler L, Kujawinski EB, Azua-Bustos A, Lee MD, Marlow J, Perl SM, Cleaves Ii HJ.","Astrobiology. 2020 Oct;20(10):1251-1261. doi: 10.1089/ast.2019.2135. Epub 2020 Jun 17.","Seyler L","Astrobiology","2020","2020/06/20","PMC7116171","EMS86637","10.1089/ast.2019.2135"
"32546787","Malodorous biogenic amines in Escherichia coli-caused urinary tract infections in women-a metabolomics approach","Puebla-Barragan S, Renaud J, Sumarah M, Reid G.","Sci Rep. 2020 Jun 16;10(1):9703. doi: 10.1038/s41598-020-66662-x.","Puebla-Barragan S","Sci Rep","2020","2020/06/18","PMC7297715","","10.1038/s41598-020-66662-x"
"32423144","The GOLIATH Project: Towards an Internationally Harmonised Approach for Testing Metabolism Disrupting Compounds","Legler J, Zalko D, Jourdan F, Jacobs M, Fromenty B, Balaguer P, Bourguet W, Munic Kos V, Nadal A, Beausoleil C, Cristobal S, Remy S, Ermler S, Margiotta-Casaluci L, Griffin JL, Blumberg B, Chesné C, Hoffmann S, Andersson PL, Kamstra JH.","Int J Mol Sci. 2020 May 14;21(10):3480. doi: 10.3390/ijms21103480.","Legler J","Int J Mol Sci","2020","2020/05/20","PMC7279023","","10.3390/ijms21103480"
