PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35042018","Metabolomics as a promising tool for improving understanding of multiple sclerosis: A review of recent advances","Liu Z, Waters J, Rui B.","Biomed J. 2022 Aug;45(4):594-606. doi: 10.1016/j.bj.2022.01.004. Epub 2022 Jan 15.","Liu Z","Biomed J","2022","2022/01/18","PMC9486246","","10.1016/j.bj.2022.01.004"
"34989922","Small phenolic and indolic gut-dependent molecules in the primate central nervous system: levels vs. bioactivity","Jaskiw GE, Xu D, Obrenovich ME, Donskey CJ.","Metabolomics. 2022 Jan 6;18(1):8. doi: 10.1007/s11306-021-01866-4.","Jaskiw GE","Metabolomics","2022","2022/01/06","","","10.1007/s11306-021-01866-4"
"34940595","Which Role Plays 2-Hydroxybutyric Acid on Insulin Resistance?","Sousa AP, Cunha DM, Franco C, Teixeira C, Gojon F, Baylina P, Fernandes R.","Metabolites. 2021 Dec 3;11(12):835. doi: 10.3390/metabo11120835.","Sousa AP","Metabolites","2021","2021/12/23","PMC8703345","","10.3390/metabo11120835"
"34940570","Metabolomics in Autoimmune Diseases: Focus on Rheumatoid Arthritis, Systemic Lupus Erythematous, and Multiple Sclerosis","Yoon N, Jang AK, Seo Y, Jung BH.","Metabolites. 2021 Nov 29;11(12):812. doi: 10.3390/metabo11120812.","Yoon N","Metabolites","2021","2021/12/23","PMC8708401","","10.3390/metabo11120812"
"34833963","Metabolomic Characterization of Cerebrospinal Fluid from Intracranial Bacterial Infection Pediatric Patients: A Pilot Study","Wang Y, Liu Y, Chen R, Qiao L.","Molecules. 2021 Nov 15;26(22):6871. doi: 10.3390/molecules26226871.","Wang Y","Molecules","2021","2021/11/27","PMC8622478","","10.3390/molecules26226871"
"34778450","The Investigation of Metabonomic Pathways of Serum of Iranian Women with Recurrent Miscarriage Using (1)H NMR","Latifimehr M, Rastegari AA, Zamani Z, Esfahani PF, Nazari L.","Biomed Res Int. 2021 Nov 3;2021:3422138. doi: 10.1155/2021/3422138. eCollection 2021.","Latifimehr M","Biomed Res Int","2021","2021/11/15","PMC8580660","","10.1155/2021/3422138"
"34564449","A Targeted Serum Metabolomics GC-MS Approach Identifies Predictive Blood Biomarkers for Retained Placenta in Holstein Dairy Cows","Zhang G, Tobolski D, Zwierzchowski G, Mandal R, Wishart DS, Ametaj BN.","Metabolites. 2021 Sep 17;11(9):633. doi: 10.3390/metabo11090633.","Zhang G","Metabolites","2021","2021/09/26","PMC8466882","","10.3390/metabo11090633"
"34489846","Alterations in Urine Metabolomics Following Sport-Related Concussion: A (1)H NMR-Based Analysis","Wanner ZR, Southam CG, Sanghavi P, Boora NS, Paxman EJ, Dukelow SP, Benson BW, Montina T, Metz GAS, Debert CT.","Front Neurol. 2021 Aug 19;12:645829. doi: 10.3389/fneur.2021.645829. eCollection 2021.","Wanner ZR","Front Neurol","2021","2021/09/07","PMC8416667","","10.3389/fneur.2021.645829"
"34386234","Cerebrospinal fluid metabolomics: detection of neuroinflammation in human central nervous system disease","Yan J, Kuzhiumparambil U, Bandodkar S, Dale RC, Fu S.","Clin Transl Immunology. 2021 Aug 6;10(8):e1318. doi: 10.1002/cti2.1318. eCollection 2021.","Yan J","Clin Transl Immunology","2021","2021/08/13","PMC8343457","","10.1002/cti2.1318"
"34382643","A Metabolomic Aging Clock Using Human Cerebrospinal Fluid","Hwangbo N, Zhang X, Raftery D, Gu H, Hu SC, Montine TJ, Quinn JF, Chung KA, Hiller AL, Wang D, Fei Q, Bettcher L, Zabetian CP, Peskind E, Li G, Promislow DEL, Franks A.","J Gerontol A Biol Sci Med Sci. 2022 Apr 1;77(4):744-754. doi: 10.1093/gerona/glab212.","Hwangbo N","J Gerontol A Biol Sci Med Sci","2022","2021/08/12","PMC8974344","","10.1093/gerona/glab212"
"34208377","Metabolic Profiling and Quantitative Analysis of Cerebrospinal Fluid Using Gas Chromatography-Mass Spectrometry: Current Methods and Future Perspectives","Pautova A, Burnakova N, Revelsky A.","Molecules. 2021 Jun 11;26(12):3597. doi: 10.3390/molecules26123597.","Pautova A","Molecules","2021","2021/07/02","PMC8231178","","10.3390/molecules26123597"
"34128648","Improved Automated Quantification Algorithm (AQuA) and Its Application to NMR-Based Metabolomics of EDTA-Containing Plasma","Röhnisch HE, Eriksson J, Tran LV, Müllner E, Sandström C, Moazzami AA.","Anal Chem. 2021 Jun 29;93(25):8729-8738. doi: 10.1021/acs.analchem.0c04233. Epub 2021 Jun 15.","Röhnisch HE","Anal Chem","2021","2021/06/15","PMC8253485","","10.1021/acs.analchem.0c04233"
"33925233","Precision Oncology via NMR-Based Metabolomics: A Review on Breast Cancer","Vignoli A, Risi E, McCartney A, Migliaccio I, Moretti E, Malorni L, Luchinat C, Biganzoli L, Tenori L.","Int J Mol Sci. 2021 Apr 28;22(9):4687. doi: 10.3390/ijms22094687.","Vignoli A","Int J Mol Sci","2021","2021/04/30","PMC8124948","","10.3390/ijms22094687"
"33803350","Automatic 1D (1)H NMR Metabolite Quantification for Bioreactor Monitoring","Wang RCC, Campbell DA, Green JR, Čuperlović-Culf M.","Metabolites. 2021 Mar 9;11(3):157. doi: 10.3390/metabo11030157.","Wang RCC","Metabolites","2021","2021/04/03","PMC8001003","","10.3390/metabo11030157"
"33791972","NMR-Based Metabolomics","Nagana Gowda GA, Raftery D.","Adv Exp Med Biol. 2021;1280:19-37. doi: 10.1007/978-3-030-51652-9_2.","Nagana Gowda GA","Adv Exp Med Biol","2021","2021/04/01","PMC8816450","NIHMS1774048","10.1007/978-3-030-51652-9_2"
"33672301","Metabolomics of Cerebrospinal Fluid from Healthy Subjects Reveal Metabolites Associated with Ageing","Carlsson H, Rollborn N, Herman S, Freyhult E, Svenningsson A, Burman J, Kultima K.","Metabolites. 2021 Feb 23;11(2):126. doi: 10.3390/metabo11020126.","Carlsson H","Metabolites","2021","2021/03/06","PMC7927110","","10.3390/metabo11020126"
"33632416","Magnetic resonance spectroscopy for the study of cns malignancies","Ruiz-Rodado V, Brender JR, Cherukuri MK, Gilbert MR, Larion M.","Prog Nucl Magn Reson Spectrosc. 2021 Feb;122:23-41. doi: 10.1016/j.pnmrs.2020.11.001. Epub 2020 Dec 2.","Ruiz-Rodado V","Prog Nucl Magn Reson Spectrosc","2021","2021/02/26","PMC7910526","NIHMS1656998","10.1016/j.pnmrs.2020.11.001"
"33575283","A Multi-Platform Metabolomics Approach Identifies Urinary Metabolite Signatures That Differentiate Ketotic From Healthy Dairy Cows","Zhang G, Mandal R, Wishart DS, Ametaj BN.","Front Vet Sci. 2021 Jan 26;8:595983. doi: 10.3389/fvets.2021.595983. eCollection 2021.","Zhang G","Front Vet Sci","2021","2021/02/12","PMC7871000","","10.3389/fvets.2021.595983"
"33449145","An emerging potential of metabolomics in multiple sclerosis: a comprehensive overview","Zahoor I, Rui B, Khan J, Datta I, Giri S.","Cell Mol Life Sci. 2021 Apr;78(7):3181-3203. doi: 10.1007/s00018-020-03733-2. Epub 2021 Jan 15.","Zahoor I","Cell Mol Life Sci","2021","2021/01/15","PMC8038957","NIHMS1674031","10.1007/s00018-020-03733-2"
"33142859","Metabolic Profiling of CSF from People Suffering from Sporadic and LRRK2 Parkinson's Disease: A Pilot Study","Yilmaz A, Ugur Z, Ustun I, Akyol S, Bahado-Singh RO, Maddens M, Aasly JO, Graham SF.","Cells. 2020 Oct 31;9(11):2394. doi: 10.3390/cells9112394.","Yilmaz A","Cells","2020","2020/11/04","PMC7693941","","10.3390/cells9112394"
"32742723","Fecal Metabolites As Non-Invasive Biomarkers of Gut Diseases","Zhgun ES, Ilina EN.","Acta Naturae. 2020 Apr-Jun;12(2):4-14. doi: 10.32607/actanaturae.10954.","Zhgun ES","Acta Naturae","2020","2020/08/04","PMC7385093","","10.32607/actanaturae.10954"
"32655487","Time Course of Metabolomic Alterations in Cerebrospinal Fluid After Aneurysmal Subarachnoid Hemorrhage","Ho WM, Görke AS, Glodny B, Oberacher H, Helbok R, Thomé C, Petr O.","Front Neurol. 2020 Jun 23;11:589. doi: 10.3389/fneur.2020.00589. eCollection 2020.","Ho WM","Front Neurol","2020","2020/07/14","PMC7324721","","10.3389/fneur.2020.00589"
"32560109","Pursuing Experimental Reproducibility: An Efficient Protocol for the Preparation of Cerebrospinal Fluid Samples for NMR-based Metabolomics and Analysis of Sample Degradation","Albrecht B, Voronina E, Schipke C, Peters O, Parr MK, Díaz-Hernández MD, Schlörer NE.","Metabolites. 2020 Jun 16;10(6):251. doi: 10.3390/metabo10060251.","Albrecht B","Metabolites","2020","2020/06/21","PMC7345835","","10.3390/metabo10060251"
"32517015","The Bovine Metabolome","Foroutan A, Fitzsimmons C, Mandal R, Piri-Moghadam H, Zheng J, Guo A, Li C, Guan LL, Wishart DS.","Metabolites. 2020 Jun 5;10(6):233. doi: 10.3390/metabo10060233.","Foroutan A","Metabolites","2020","2020/06/11","PMC7345087","","10.3390/metabo10060233"
"32349376","Milk Metabolomics Reveals Potential Biomarkers for Early Prediction of Pregnancy in Buffaloes Having Undergone Artificial Insemination","de Nicola D, Vinale F, Salzano A, d'Errico G, Vassetti A, D'Onofrio N, Balestrieri ML, Neglia G.","Animals (Basel). 2020 Apr 27;10(5):758. doi: 10.3390/ani10050758.","de Nicola D","Animals (Basel)","2020","2020/05/01","PMC7277816","","10.3390/ani10050758"
"32340350","The Urinary Metabolome of Healthy Newborns","López-Hernández Y, Oropeza-Valdez JJ, Blanco-Sandate JO, Herrera-Van Oostdam AS, Zheng J, Chi Guo A, Lima-Rogel V, Rajabzadeh R, Salgado-Bustamante M, Adrian-Lopez J, Castillo CG, Robles Arguelles E, Monárrez-Espino J, Mandal R, Wishart DS.","Metabolites. 2020 Apr 23;10(4):165. doi: 10.3390/metabo10040165.","López-Hernández Y","Metabolites","2020","2020/04/29","PMC7240964","","10.3390/metabo10040165"
"32163465","Both clinical and environmental Caulobacter species are virulent in the Galleria mellonella infection model","Moore GM, Gitai Z.","PLoS One. 2020 Mar 12;15(3):e0230006. doi: 10.1371/journal.pone.0230006. eCollection 2020.","Moore GM","PLoS One","2020","2020/03/13","PMC7067423","","10.1371/journal.pone.0230006"
"32052189","Targeted metabolomics of CSF in healthy individuals and patients with secondary progressive multiple sclerosis using high-resolution mass spectrometry","Carlsson H, Abujrais S, Herman S, Khoonsari PE, Åkerfeldt T, Svenningsson A, Burman J, Kultima K.","Metabolomics. 2020 Feb 12;16(2):26. doi: 10.1007/s11306-020-1648-5.","Carlsson H","Metabolomics","2020","2020/02/14","PMC7015966","","10.1007/s11306-020-1648-5"
"32012846","Metabolomic and Lipidomic Biomarkers for Premalignant Liver Disease Diagnosis and Therapy","Beyoğlu D, Idle JR.","Metabolites. 2020 Jan 28;10(2):50. doi: 10.3390/metabo10020050.","Beyoğlu D","Metabolites","2020","2020/02/05","PMC7074571","","10.3390/metabo10020050"
"31978300","High Resolution GC-Orbitrap-MS Metabolomics Using Both Electron Ionization and Chemical Ionization for Analysis of Human Plasma","Misra BB, Olivier M.","J Proteome Res. 2020 Jul 2;19(7):2717-2731. doi: 10.1021/acs.jproteome.9b00774. Epub 2020 Feb 10.","Misra BB","J Proteome Res","2020","2020/01/25","PMC9701538","NIHMS1845278","10.1021/acs.jproteome.9b00774"
"31877765","A Perspective and Framework for Developing Sample Type Specific Databases for LC/MS-Based Clinical Metabolomics","Reisdorph NA, Walmsley S, Reisdorph R.","Metabolites. 2019 Dec 21;10(1):8. doi: 10.3390/metabo10010008.","Reisdorph NA","Metabolites","2019","2019/12/28","PMC7023092","","10.3390/metabo10010008"
"31828002","The metabolome: A key measure for exposome research in epidemiology","Walker DI, Valvi D, Rothman N, Lan Q, Miller GW, Jones DP.","Curr Epidemiol Rep. 2019;6:93-103. Epub 2019 Apr 26.","Walker DI","Curr Epidemiol Rep","2019","2019/12/13","PMC6905435","NIHMS1527978",""
"30949447","Clinical Metabolomics Identifies Blood Serum Branched Chain Amino Acids as Potential Predictive Biomarkers for Chronic Graft vs. Host Disease","Alborghetti MR, Correa MEP, Whangbo J, Shi X, Aricetti JA, da Silva AA, Miranda ECM, Sforca ML, Caldana C, Gerszten RE, Ritz J, Zeri ACM.","Front Oncol. 2019 Mar 18;9:141. doi: 10.3389/fonc.2019.00141. eCollection 2019.","Alborghetti MR","Front Oncol","2019","2019/04/06","PMC6436081","","10.3389/fonc.2019.00141"
"30830365","Non-invasive nuclear magnetic resonance analysis of male and female embryo metabolites during in vitro embryo culture","Rubessa M, Ambrosi A, Gonzalez-Pena D, Polkoff KM, Wheeler MB.","Metabolomics. 2018 Aug 25;14(9):113. doi: 10.1007/s11306-018-1414-0.","Rubessa M","Metabolomics","2018","2019/03/05","","","10.1007/s11306-018-1414-0"
"30662903","Metabolomics of Pregnancy Complications: Emerging Application of Maternal Hair","Delplancke TDJ, Wu Y, Han TL, Joncer LR, Qi H, Tong C, Baker PN.","Biomed Res Int. 2018 Dec 18;2018:2815439. doi: 10.1155/2018/2815439. eCollection 2018.","Delplancke TDJ","Biomed Res Int","2018","2019/01/22","PMC6312607","","10.1155/2018/2815439"
"30641988","Rapid Cerebral Metabolic Shift during Neonatal Sepsis Is Attenuated by Enteral Colostrum Supplementation in Preterm Pigs","Alinaghi M, Jiang PP, Brunse A, Sangild PT, Bertram HC.","Metabolites. 2019 Jan 11;9(1):13. doi: 10.3390/metabo9010013.","Alinaghi M","Metabolites","2019","2019/01/16","PMC6359096","","10.3390/metabo9010013"
"30557317","NMR metabolomics of cerebrospinal fluid differentiates inflammatory diseases of the central nervous system","French CD, Willoughby RE, Pan A, Wong SJ, Foley JF, Wheat LJ, Fernandez J, Encarnacion R, Ondrush JM, Fatteh N, Paez A, David D, Javaid W, Amzuta IG, Neilan AM, Robbins GK, Brunner AM, Hu WT, Mishchuk DO, Slupsky CM.","PLoS Negl Trop Dis. 2018 Dec 17;12(12):e0007045. doi: 10.1371/journal.pntd.0007045. eCollection 2018 Dec.","French CD","PLoS Negl Trop Dis","2018","2018/12/18","PMC6312347","","10.1371/journal.pntd.0007045"
"30532185","Metabolomic investigations in cerebrospinal fluid of Parkinson's disease","Willkommen D, Lucio M, Moritz F, Forcisi S, Kanawati B, Smirnov KS, Schroeter M, Sigaroudi A, Schmitt-Kopplin P, Michalke B.","PLoS One. 2018 Dec 10;13(12):e0208752. doi: 10.1371/journal.pone.0208752. eCollection 2018.","Willkommen D","PLoS One","2018","2018/12/12","PMC6287824","","10.1371/journal.pone.0208752"
"30430272","Combined transcriptomics-metabolomics profiling of the heat shock response in the hyperthermophilic archaeon Pyrococcus furiosus","Esteves AM, Graça G, Peyriga L, Torcato IM, Borges N, Portais JC, Santos H.","Extremophiles. 2019 Jan;23(1):101-118. doi: 10.1007/s00792-018-1065-0. Epub 2018 Nov 14.","Esteves AM","Extremophiles","2019","2018/11/16","","","10.1007/s00792-018-1065-0"
"30356690","Analysis of the Rumen Microbiome and Metabolome to Study the Effect of an Antimethanogenic Treatment Applied in Early Life of Kid Goats","Abecia L, Martínez-Fernandez G, Waddams K, Martín-García AI, Pinloche E, Creevey CJ, Denman SE, Newbold CJ, Yáñez-Ruiz DR.","Front Microbiol. 2018 Oct 9;9:2227. doi: 10.3389/fmicb.2018.02227. eCollection 2018.","Abecia L","Front Microbiol","2018","2018/10/26","PMC6189281","","10.3389/fmicb.2018.02227"
"30125269","A linked organ-on-chip model of the human neurovascular unit reveals the metabolic coupling of endothelial and neuronal cells","Maoz BM, Herland A, FitzGerald EA, Grevesse T, Vidoudez C, Pacheco AR, Sheehy SP, Park TE, Dauth S, Mannix R, Budnik N, Shores K, Cho A, Nawroth JC, Segrè D, Budnik B, Ingber DE, Parker KK.","Nat Biotechnol. 2018 Oct;36(9):865-874. doi: 10.1038/nbt.4226. Epub 2018 Aug 20.","Maoz BM","Nat Biotechnol","2018","2018/08/21","PMC9254231","NIHMS1769272","10.1038/nbt.4226"
"29999221","High-Throughput Metabolomics by 1D NMR","Vignoli A, Ghini V, Meoni G, Licari C, Takis PG, Tenori L, Turano P, Luchinat C.","Angew Chem Int Ed Engl. 2019 Jan 21;58(4):968-994. doi: 10.1002/anie.201804736. Epub 2018 Nov 11.","Vignoli A","Angew Chem Int Ed Engl","2019","2018/07/13","PMC6391965","","10.1002/anie.201804736"
"29915347","Comparative Evaluation of MS-based Metabolomics Software and Its Application to Preclinical Alzheimer's Disease","Hao L, Wang J, Page D, Asthana S, Zetterberg H, Carlsson C, Okonkwo OC, Li L.","Sci Rep. 2018 Jun 18;8(1):9291. doi: 10.1038/s41598-018-27031-x.","Hao L","Sci Rep","2018","2018/06/20","PMC6006240","","10.1038/s41598-018-27031-x"
"29664467","A prototypic small molecule database for bronchoalveolar lavage-based metabolomics","Walmsley S, Cruickshank-Quinn C, Quinn K, Zhang X, Petrache I, Bowler RP, Reisdorph R, Reisdorph N.","Sci Data. 2018 Apr 17;5:180060. doi: 10.1038/sdata.2018.60.","Walmsley S","Sci Data","2018","2018/04/18","PMC5903367","","10.1038/sdata.2018.60"
"29505241","Expanding the Coverage of the Metabolome with Nitrogen-Based NMR","Bhinderwala F, Lonergan S, Woods J, Zhou C, Fey PD, Powers R.","Anal Chem. 2018 Apr 3;90(7):4521-4528. doi: 10.1021/acs.analchem.7b04922. Epub 2018 Mar 15.","Bhinderwala F","Anal Chem","2018","2018/03/06","PMC6472702","NIHMS1008421","10.1021/acs.analchem.7b04922"
"28933272","Evaluation of Metabolic and Synaptic Dysfunction Hypotheses of Alzheimer's Disease (AD): A Meta-Analysis of CSF Markers","Manyevitch R, Protas M, Scarpiello S, Deliso M, Bass B, Nanajian A, Chang M, Thompson SM, Khoury N, Gonnella R, Trotz M, Moore DB, Harms E, Perry G, Clunes L, Ortiz A, Friedrich JO, Murray IVJ.","Curr Alzheimer Res. 2018;15(2):164-181. doi: 10.2174/1567205014666170921122458.","Manyevitch R","Curr Alzheimer Res","2018","2017/09/22","PMC5769087","","10.2174/1567205014666170921122458"
"28927234","Metabolic Profiling of Central Nervous System Disease in Trypanosoma brucei rhodesiense Infection","Lamour SD, Alibu VP, Holmes E, Sternberg JM.","J Infect Dis. 2017 Dec 5;216(10):1273-1280. doi: 10.1093/infdis/jix466.","Lamour SD","J Infect Dis","2017","2017/09/21","PMC5853393","","10.1093/infdis/jix466"
"28781759","New frontiers in metabolomics: from measurement to insight","Riekeberg E, Powers R.","F1000Res. 2017 Jul 19;6:1148. doi: 10.12688/f1000research.11495.1. eCollection 2017.","Riekeberg E","F1000Res","2017","2017/08/08","PMC5521158","","10.12688/f1000research.11495.1"
"28615661","Increased levels of ascorbic acid in the cerebrospinal fluid of cognitively intact elderly patients with major depression: a preliminary study","Hashimoto K, Ishima T, Sato Y, Bruno D, Nierenberg J, Marmar CR, Zetterberg H, Blennow K, Pomara N.","Sci Rep. 2017 Jun 14;7(1):3485. doi: 10.1038/s41598-017-03836-0.","Hashimoto K","Sci Rep","2017","2017/06/16","PMC5471282","","10.1038/s41598-017-03836-0"
"28543565","Lactate supplementation in severe traumatic brain injured adults by primed constant infusion of sodium L-lactate","Wolahan SM, Mao HC, Real C, Vespa PM, Glenn TC.","J Neurosci Res. 2018 Apr;96(4):688-695. doi: 10.1002/jnr.24085. Epub 2017 May 20.","Wolahan SM","J Neurosci Res","2018","2017/05/26","PMC5696121","NIHMS872423","10.1002/jnr.24085"
"28412083","Elucidation of the complex metabolic profile of cerebrospinal fluid using an untargeted biochemical profiling assay","Kennedy AD, Pappan KL, Donti TR, Evans AM, Wulff JE, Miller LAD, Reid Sutton V, Sun Q, Miller MJ, Elsea SH.","Mol Genet Metab. 2017 Jun;121(2):83-90. doi: 10.1016/j.ymgme.2017.04.005. Epub 2017 Apr 9.","Kennedy AD","Mol Genet Metab","2017","2017/04/17","PMC6200411","NIHMS989592","10.1016/j.ymgme.2017.04.005"
"28210209","Lactate Shuttles in Neuroenergetics-Homeostasis, Allostasis and Beyond","Mason S.","Front Neurosci. 2017 Feb 2;11:43. doi: 10.3389/fnins.2017.00043. eCollection 2017.","Mason S","Front Neurosci","2017","2017/02/18","PMC5288365","","10.3389/fnins.2017.00043"
"28111499","NMR Techniques in Metabolomic Studies: A Quick Overview on Examples of Utilization","Kruk J, Doskocz M, Jodłowska E, Zacharzewska A, Łakomiec J, Czaja K, Kujawski J.","Appl Magn Reson. 2017;48(1):1-21. doi: 10.1007/s00723-016-0846-9. Epub 2016 Nov 2.","Kruk J","Appl Magn Reson","2017","2017/01/24","PMC5222922","","10.1007/s00723-016-0846-9"
"28072448","Identification of altered brain metabolites associated with TNAP activity in a mouse model of hypophosphatasia using untargeted NMR-based metabolomics analysis","Cruz T, Gleizes M, Balayssac S, Mornet E, Marsal G, Millán JL, Malet-Martino M, Nowak LG, Gilard V, Fonta C.","J Neurochem. 2017 Mar;140(6):919-940. doi: 10.1111/jnc.13950.","Cruz T","J Neurochem","2017","2017/01/11","PMC5339068","NIHMS842939","10.1111/jnc.13950"
"27761730","Influence of Glycemic Control on Endogenous Circulating Ketone Concentrations in Adults Following Traumatic Brain Injury","Wolahan SM, Prins ML, McArthur DL, Real CR, Hovda DA, Martin NA, Vespa PM, Glenn TC.","Neurocrit Care. 2017 Apr;26(2):239-246. doi: 10.1007/s12028-016-0313-3.","Wolahan SM","Neurocrit Care","2017","2016/10/21","PMC5336412","NIHMS824354","10.1007/s12028-016-0313-3"
"27596000","Differential fatty acid analysis of cerebrospinal fluid in infants and young children with suspected meningitis","Ekhtiyari E, Barzegar M, Mehdizadeh A, Shaaker M, Ghodoosifar S, Abhari A, Darabi M.","Childs Nerv Syst. 2017 Jan;33(1):111-117. doi: 10.1007/s00381-016-3232-x. Epub 2016 Sep 5.","Ekhtiyari E","Childs Nerv Syst","2017","2016/09/07","","","10.1007/s00381-016-3232-x"
"27503110","Use of metabolomics for the identification and validation of clinical biomarkers for preterm birth: Preterm SAMBA","Cecatti JG, Souza RT, Sulek K, Costa ML, Kenny LC, McCowan LM, Pacagnella RC, Villas-Boas SG, Mayrink J, Passini R Jr, Franchini KG, Baker PN; Preterm SAMBA and SCOPE study groups.","BMC Pregnancy Childbirth. 2016 Aug 8;16(1):212. doi: 10.1186/s12884-016-1006-9.","Cecatti JG","BMC Pregnancy Childbirth","2016","2016/08/10","PMC4977855","","10.1186/s12884-016-1006-9"
"27499134","Metabolomic analysis of CSF indicates brain metabolic impairment precedes hematological indices of anemia in the iron-deficient infant monkey","Rao R, Ennis K, Lubach GR, Lock EF, Georgieff MK, Coe CL.","Nutr Neurosci. 2018 Jan;21(1):40-48. doi: 10.1080/1028415X.2016.1217119. Epub 2016 Aug 6.","Rao R","Nutr Neurosci","2018","2016/08/09","PMC5944323","NIHMS965046","10.1080/1028415X.2016.1217119"
"27391145","Age-Related 1H NMR Characterization of Cerebrospinal Fluid in Newborn and Young Healthy Piglets","Ventrella D, Laghi L, Barone F, Elmi A, Romagnoli N, Bacci ML.","PLoS One. 2016 Jul 8;11(7):e0157623. doi: 10.1371/journal.pone.0157623. eCollection 2016.","Ventrella D","PLoS One","2016","2016/07/09","PMC4938496","","10.1371/journal.pone.0157623"
