PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36917985","Endoplasmic reticulum stress in the intestinal epithelium initiates purine metabolite synthesis and promotes Th17 cell differentiation in the gut","Duan J, Matute JD, Unger LW, Hanley T, Schnell A, Lin X, Krupka N, Griebel P, Lambden C, Sit B, Grootjans J, Pyzik M, Sommer F, Kaiser S, Falk-Paulsen M, Grasberger H, Kao JY, Fuhrer T, Li H, Paik D, Lee Y, Refetoff S, Glickman JN, Paton AW, Bry L, Paton JC, Sauer U, Macpherson AJ, Rosenstiel P, Kuchroo VK, Waldor MK, Huh JR, Kaser A, Blumberg RS.","Immunity. 2023 May 9;56(5):1115-1131.e9. doi: 10.1016/j.immuni.2023.02.018. Epub 2023 Mar 13.","Duan J","Immunity","2023","2023/03/14","PMC10175221","NIHMS1880962","10.1016/j.immuni.2023.02.018"
"36899160","Subcellular omics: a new frontier pushing the limits of resolution, complexity and throughput","Eberwine J, Kim J, Anafi RC, Brem S, Bucan M, Fisher SA, Grady MS, Herr AE, Issadore D, Jeong H, Kim H, Lee D, Rubakhin S, Sul JY, Sweedler JV, Wolf JA, Zaret KS, Zou J.","Nat Methods. 2023 Mar;20(3):331-335. doi: 10.1038/s41592-023-01788-0.","Eberwine J","Nat Methods","2023","2023/03/10","PMC10049458","NIHMS1881939","10.1038/s41592-023-01788-0"
"36874203","Linking genotypic and phenotypic changes in the E. coli Long-Term Evolution Experiment using metabolomics","Favate JS, Skalenko KS, Chiles E, Su X, Yadavalli SS, Shah P.","bioRxiv. 2023 May 4:2023.02.15.528756. doi: 10.1101/2023.02.15.528756. Preprint.","Favate JS","bioRxiv","2023","2023/03/06","PMC9985142","","10.1101/2023.02.15.528756"
"36790067","Using graph neural networks for site-of-metabolism prediction and its applications to ranking promiscuous enzymatic products","Porokhin V, Liu LP, Hassoun S.","Bioinformatics. 2023 Mar 1;39(3):btad089. doi: 10.1093/bioinformatics/btad089.","Porokhin V","Bioinformatics","2023","2023/02/15","PMC9991054","","10.1093/bioinformatics/btad089"
"36763039","Molecular Signatures of the Eagle Effect Induced by the Artificial Siderophore Conjugate LP-600 in E. coli","Lai YH, Franke R, Pinkert L, Overwin H, Brönstrup M.","ACS Infect Dis. 2023 Mar 10;9(3):567-581. doi: 10.1021/acsinfecdis.2c00567. Epub 2023 Feb 10.","Lai YH","ACS Infect Dis","2023","2023/02/10","PMC10012262","","10.1021/acsinfecdis.2c00567"
"36541779","Single-Cell Approach Reveals Intercellular Heterogeneity in Phage-Producing Capacities","Kannoly S, Oken G, Shadan J, Musheyev D, Singh K, Singh A, Dennehy JJ.","Microbiol Spectr. 2023 Feb 14;11(1):e0266321. doi: 10.1128/spectrum.02663-21. Epub 2022 Dec 21.","Kannoly S","Microbiol Spectr","2023","2022/12/21","PMC9927085","","10.1128/spectrum.02663-21"
"36305829","ChemFOnt: the chemical functional ontology resource","Wishart DS, Girod S, Peters H, Oler E, Jovel J, Budinski Z, Milford R, Lui VW, Sayeeda Z, Mah R, Wei W, Badran H, Lo E, Yamamoto M, Djoumbou-Feunang Y, Karu N, Gautam V.","Nucleic Acids Res. 2023 Jan 6;51(D1):D1220-D1229. doi: 10.1093/nar/gkac919.","Wishart DS","Nucleic Acids Res","2023","2022/10/28","PMC9825615","","10.1093/nar/gkac919"
"36215042","MiMeDB: the Human Microbial Metabolome Database","Wishart DS, Oler E, Peters H, Guo A, Girod S, Han S, Saha S, Lui VW, LeVatte M, Gautam V, Kaddurah-Daouk R, Karu N.","Nucleic Acids Res. 2023 Jan 6;51(D1):D611-D620. doi: 10.1093/nar/gkac868.","Wishart DS","Nucleic Acids Res","2023","2022/10/10","PMC9825614","","10.1093/nar/gkac868"
"36138446","An initial investigation of accuracy required for the identification of small molecules in complex samples using quantum chemical calculated NMR chemical shifts","Yesiltepe Y, Govind N, Metz TO, Renslow RS.","J Cheminform. 2022 Sep 22;14(1):64. doi: 10.1186/s13321-022-00587-7.","Yesiltepe Y","J Cheminform","2022","2022/09/22","PMC9499888","","10.1186/s13321-022-00587-7"
"35992713","Application of a novel lytic phage vB_EcoM_SQ17 for the biocontrol of Enterohemorrhagic Escherichia coli O157:H7 and Enterotoxigenic E. coli in food matrices","Zhou Y, Wan Q, Bao H, Guo Y, Zhu S, Zhang H, Pang M, Wang R.","Front Microbiol. 2022 Aug 5;13:929005. doi: 10.3389/fmicb.2022.929005. eCollection 2022.","Zhou Y","Front Microbiol","2022","2022/08/22","PMC9389114","","10.3389/fmicb.2022.929005"
"35729117","How to Recruit a Promiscuous Enzyme to Serve a New Function","Copley SD, Newton MS, Widney KA.","Biochemistry. 2023 Jan 17;62(2):300-308. doi: 10.1021/acs.biochem.2c00249. Epub 2022 Jun 21.","Copley SD","Biochemistry","2023","2022/06/21","PMC9881647","NIHMS1862731","10.1021/acs.biochem.2c00249"
"35655880","An open source computational workflow for the discovery of autocatalytic networks in abiotic reactions","Arya A, Ray J, Sharma S, Cruz Simbron R, Lozano A, Smith HB, Andersen JL, Chen H, Meringer M, Cleaves HJ 2nd.","Chem Sci. 2022 Mar 23;13(17):4838-4853. doi: 10.1039/d2sc00256f. eCollection 2022 May 4.","Arya A","Chem Sci","2022","2022/06/03","PMC9067619","","10.1039/d2sc00256f"
"35615096","Recent Trends of Microbiota-Based Microbial Metabolites Metabolism in Liver Disease","Ganesan R, Jeong JJ, Kim DJ, Suk KT.","Front Med (Lausanne). 2022 May 9;9:841281. doi: 10.3389/fmed.2022.841281. eCollection 2022.","Ganesan R","Front Med (Lausanne)","2022","2022/05/26","PMC9125096","","10.3389/fmed.2022.841281"
"35208245","Native Microbiome Members of C. elegans Act Synergistically in Biosynthesis of Pyridoxal 5'-Phosphate","Haçariz O, Viau C, Gu X, Xia J.","Metabolites. 2022 Feb 11;12(2):172. doi: 10.3390/metabo12020172.","Haçariz O","Metabolites","2022","2022/02/25","PMC8879373","","10.3390/metabo12020172"
"34436418","Facilitating Imaging Mass Spectrometry of Microbial Specialized Metabolites with METASPACE","Nguyen DD, Saharuka V, Kovalev V, Stuart L, Del Prete M, Lubowiecka K, De Mot R, Venturi V, Alexandrov T.","Metabolites. 2021 Jul 23;11(8):477. doi: 10.3390/metabo11080477.","Nguyen DD","Metabolites","2021","2021/08/26","PMC8401310","","10.3390/metabo11080477"
"34239102","Mass spectrometry-based metabolomics: a guide for annotation, quantification and best reporting practices","Alseekh S, Aharoni A, Brotman Y, Contrepois K, D'Auria J, Ewald J, C Ewald J, Fraser PD, Giavalisco P, Hall RD, Heinemann M, Link H, Luo J, Neumann S, Nielsen J, Perez de Souza L, Saito K, Sauer U, Schroeder FC, Schuster S, Siuzdak G, Skirycz A, Sumner LW, Snyder MP, Tang H, Tohge T, Wang Y, Wen W, Wu S, Xu G, Zamboni N, Fernie AR.","Nat Methods. 2021 Jul;18(7):747-756. doi: 10.1038/s41592-021-01197-1. Epub 2021 Jul 8.","Alseekh S","Nat Methods","2021","2021/07/09","PMC8592384","NIHMS1752614","10.1038/s41592-021-01197-1"
"34061574","MetFish: a Metabolomics Pipeline for Studying Microbial Communities in Chemically Extreme Environments","Xu C, Couvillion SP, Sontag RL, Isern NG, Maezato Y, Lindemann SR, Roy Chowdhury T, Zhao R, Morton BR, Chu RK, Moore RJ, Jansson JK, Bailey VL, Mouser PJ, Romine MF, Fredrickson JF, Metz TO.","mSystems. 2021 Jun 29;6(3):e0105820. doi: 10.1128/mSystems.01058-20. Epub 2021 May 26.","Xu C","mSystems","2021","2021/06/01","PMC8269250","","10.1128/mSystems.01058-20"
"34041223","The Effects of Sampling and Storage Conditions on the Metabolite Profile of the Marine Sponge Geodia barretti","Erngren I, Smit E, Pettersson C, Cárdenas P, Hedeland M.","Front Chem. 2021 May 10;9:662659. doi: 10.3389/fchem.2021.662659. eCollection 2021.","Erngren I","Front Chem","2021","2021/05/27","PMC8141568","","10.3389/fchem.2021.662659"
"33708762","Omics-Driven Biotechnology for Industrial Applications","Amer B, Baidoo EEK.","Front Bioeng Biotechnol. 2021 Feb 23;9:613307. doi: 10.3389/fbioe.2021.613307. eCollection 2021.","Amer B","Front Bioeng Biotechnol","2021","2021/03/12","PMC7940536","","10.3389/fbioe.2021.613307"
"33707636","Structural insights into phosphatidylethanolamine formation in bacterial membrane biogenesis","Cho G, Lee E, Kim J.","Sci Rep. 2021 Mar 11;11(1):5785. doi: 10.1038/s41598-021-85195-5.","Cho G","Sci Rep","2021","2021/03/12","PMC7952604","","10.1038/s41598-021-85195-5"
"33640981","Characterizing Escherichia coli's transcriptional response to different styrene exposure modes reveals novel toxicity and tolerance insights","Machas M, Kurgan G, Abed OA, Shapiro A, Wang X, Nielsen D.","J Ind Microbiol Biotechnol. 2021 Apr 30;48(1-2):kuab019. doi: 10.1093/jimb/kuab019.","Machas M","J Ind Microbiol Biotechnol","2021","2021/02/28","PMC9138201","","10.1093/jimb/kuab019"
"33245771","MarkerDB: an online database of molecular biomarkers","Wishart DS, Bartok B, Oler E, Liang KYH, Budinski Z, Berjanskii M, Guo A, Cao X, Wilson M.","Nucleic Acids Res. 2021 Jan 8;49(D1):D1259-D1267. doi: 10.1093/nar/gkaa1067.","Wishart DS","Nucleic Acids Res","2021","2020/11/27","PMC7778954","","10.1093/nar/gkaa1067"
"33174603","Datanator: an integrated database of molecular data for quantitatively modeling cellular behavior","Roth YD, Lian Z, Pochiraju S, Shaikh B, Karr JR.","Nucleic Acids Res. 2021 Jan 8;49(D1):D516-D522. doi: 10.1093/nar/gkaa1008.","Roth YD","Nucleic Acids Res","2021","2020/11/11","PMC7779073","","10.1093/nar/gkaa1008"
"32850764","Computer-Aided Whole-Cell Design: Taking a Holistic Approach by Integrating Synthetic With Systems Biology","Marucci L, Barberis M, Karr J, Ray O, Race PR, de Souza Andrade M, Grierson C, Hoffmann SA, Landon S, Rech E, Rees-Garbutt J, Seabrook R, Shaw W, Woods C.","Front Bioeng Biotechnol. 2020 Aug 7;8:942. doi: 10.3389/fbioe.2020.00942. eCollection 2020.","Marucci L","Front Bioeng Biotechnol","2020","2020/08/28","PMC7426639","","10.3389/fbioe.2020.00942"
"32766806","Type III-A CRISPR-associated protein Csm6 degrades cyclic hexa-adenylate activator using both CARF and HEPN domains","Smalakyte D, Kazlauskiene M, F Havelund J, Rukšėnaitė A, Rimaite A, Tamulaitiene G, Færgeman NJ, Tamulaitis G, Siksnys V.","Nucleic Acids Res. 2020 Sep 18;48(16):9204-9217. doi: 10.1093/nar/gkaa634.","Smalakyte D","Nucleic Acids Res","2020","2020/08/09","PMC7498309","","10.1093/nar/gkaa634"
"32598315","The first 10 years of the international coordination network for standards in systems and synthetic biology (COMBINE)","Waltemath D, Golebiewski M, Blinov ML, Gleeson P, Hermjakob H, Hucka M, Inau ET, Keating SM, König M, Krebs O, Malik-Sheriff RS, Nickerson D, Oberortner E, Sauro HM, Schreiber F, Smith L, Stefan MI, Wittig U, Myers CJ.","J Integr Bioinform. 2020 Jun 29;17(2-3):20200005. doi: 10.1515/jib-2020-0005.","Waltemath D","J Integr Bioinform","2020","2020/06/30","PMC7756615","","10.1515/jib-2020-0005"
"32517015","The Bovine Metabolome","Foroutan A, Fitzsimmons C, Mandal R, Piri-Moghadam H, Zheng J, Guo A, Li C, Guan LL, Wishart DS.","Metabolites. 2020 Jun 5;10(6):233. doi: 10.3390/metabo10060233.","Foroutan A","Metabolites","2020","2020/06/11","PMC7345087","","10.3390/metabo10060233"
"32208418","Bacterially produced metabolites protect C. elegans neurons from degeneration","Urrutia A, García-Angulo VA, Fuentes A, Caneo M, Legüe M, Urquiza S, Delgado SE, Ugalde J, Burdisso P, Calixto A.","PLoS Biol. 2020 Mar 24;18(3):e3000638. doi: 10.1371/journal.pbio.3000638. eCollection 2020 Mar.","Urrutia A","PLoS Biol","2020","2020/03/26","PMC7092960","","10.1371/journal.pbio.3000638"
"31602464","PathBank: a comprehensive pathway database for model organisms","Wishart DS, Li C, Marcu A, Badran H, Pon A, Budinski Z, Patron J, Lipton D, Cao X, Oler E, Li K, Paccoud M, Hong C, Guo AC, Chan C, Wei W, Ramirez-Gaona M.","Nucleic Acids Res. 2020 Jan 8;48(D1):D470-D478. doi: 10.1093/nar/gkz861.","Wishart DS","Nucleic Acids Res","2020","2019/10/12","PMC6943071","","10.1093/nar/gkz861"
"31196115","Towards creating an extended metabolic model (EMM) for E. coli using enzyme promiscuity prediction and metabolomics data","Amin SA, Chavez E, Porokhin V, Nair NU, Hassoun S.","Microb Cell Fact. 2019 Jun 13;18(1):109. doi: 10.1186/s12934-019-1156-3.","Amin SA","Microb Cell Fact","2019","2019/06/15","PMC6567437","","10.1186/s12934-019-1156-3"
"31013937","CFM-ID 3.0: Significantly Improved ESI-MS/MS Prediction and Compound Identification","Djoumbou-Feunang Y, Pon A, Karu N, Zheng J, Li C, Arndt D, Gautam M, Allen F, Wishart DS.","Metabolites. 2019 Apr 13;9(4):72. doi: 10.3390/metabo9040072.","Djoumbou-Feunang Y","Metabolites","2019","2019/04/25","PMC6523630","","10.3390/metabo9040072"
"31003499","Systems Biology and Multi-Omics Integration: Viewpoints from the Metabolomics Research Community","Pinu FR, Beale DJ, Paten AM, Kouremenos K, Swarup S, Schirra HJ, Wishart D.","Metabolites. 2019 Apr 18;9(4):76. doi: 10.3390/metabo9040076.","Pinu FR","Metabolites","2019","2019/04/21","PMC6523452","","10.3390/metabo9040076"
"30962360","Defining the RNA interactome by total RNA-associated protein purification","Shchepachev V, Bresson S, Spanos C, Petfalski E, Fischer L, Rappsilber J, Tollervey D.","Mol Syst Biol. 2019 Apr 8;15(4):e8689. doi: 10.15252/msb.20188689.","Shchepachev V","Mol Syst Biol","2019","2019/04/10","PMC6452921","","10.15252/msb.20188689"
"30644424","Metabolome and transcriptome-wide effects of the carbon storage regulator A in enteropathogenic Escherichia coli","Berndt V, Beckstette M, Volk M, Dersch P, Brönstrup M.","Sci Rep. 2019 Jan 15;9(1):138. doi: 10.1038/s41598-018-36932-w.","Berndt V","Sci Rep","2019","2019/01/16","PMC6333774","","10.1038/s41598-018-36932-w"
"30612223","BioTransformer: a comprehensive computational tool for small molecule metabolism prediction and metabolite identification","Djoumbou-Feunang Y, Fiamoncini J, Gil-de-la-Fuente A, Greiner R, Manach C, Wishart DS.","J Cheminform. 2019 Jan 5;11(1):2. doi: 10.1186/s13321-018-0324-5.","Djoumbou-Feunang Y","J Cheminform","2019","2019/01/07","PMC6689873","","10.1186/s13321-018-0324-5"
"30320551","Screening of candidate substrates and coupling ions of transporters by thermostability shift assays","Majd H, King MS, Palmer SM, Smith AC, Elbourne LD, Paulsen IT, Sharples D, Henderson PJ, Kunji ER.","Elife. 2018 Oct 15;7:e38821. doi: 10.7554/eLife.38821.","Majd H","Elife","2018","2018/10/16","PMC6211832","","10.7554/eLife.38821"
"30193848","Antibodies Set Boundaries Limiting Microbial Metabolite Penetration and the Resultant Mammalian Host Response","Uchimura Y, Fuhrer T, Li H, Lawson MA, Zimmermann M, Yilmaz B, Zindel J, Ronchi F, Sorribas M, Hapfelmeier S, Ganal-Vonarburg SC, Gomez de Agüero M, McCoy KD, Sauer U, Macpherson AJ.","Immunity. 2018 Sep 18;49(3):545-559.e5. doi: 10.1016/j.immuni.2018.08.004. Epub 2018 Sep 4.","Uchimura Y","Immunity","2018","2018/09/09","PMC6162337","","10.1016/j.immuni.2018.08.004"
"30183259","Rapid Discovery of Glycocins through Pathway Refactoring in Escherichia coli","Ren H, Biswas S, Ho S, van der Donk WA, Zhao H.","ACS Chem Biol. 2018 Oct 19;13(10):2966-2972. doi: 10.1021/acschembio.8b00599. Epub 2018 Sep 18.","Ren H","ACS Chem Biol","2018","2018/09/06","PMC6531312","NIHMS1021117","10.1021/acschembio.8b00599"
"29505241","Expanding the Coverage of the Metabolome with Nitrogen-Based NMR","Bhinderwala F, Lonergan S, Woods J, Zhou C, Fey PD, Powers R.","Anal Chem. 2018 Apr 3;90(7):4521-4528. doi: 10.1021/acs.analchem.7b04922. Epub 2018 Mar 15.","Bhinderwala F","Anal Chem","2018","2018/03/06","PMC6472702","NIHMS1008421","10.1021/acs.analchem.7b04922"
"29275251","Emerging whole-cell modeling principles and methods","Goldberg AP, Szigeti B, Chew YH, Sekar JA, Roth YD, Karr JR.","Curr Opin Biotechnol. 2018 Jun;51:97-102. doi: 10.1016/j.copbio.2017.12.013. Epub 2017 Dec 21.","Goldberg AP","Curr Opin Biotechnol","2018","2017/12/25","PMC5997489","NIHMS928198","10.1016/j.copbio.2017.12.013"
"29106626","PAMDB: a comprehensive Pseudomonas aeruginosa metabolome database","Huang W, Brewer LK, Jones JW, Nguyen AT, Marcu A, Wishart DS, Oglesby-Sherrouse AG, Kane MA, Wilks A.","Nucleic Acids Res. 2018 Jan 4;46(D1):D575-D580. doi: 10.1093/nar/gkx1061.","Huang W","Nucleic Acids Res","2018","2017/11/07","PMC5753269","","10.1093/nar/gkx1061"
"28914531","Systems-Level Annotation of a Metabolomics Data Set Reduces 25 000 Features to Fewer than 1000 Unique Metabolites","Mahieu NG, Patti GJ.","Anal Chem. 2017 Oct 3;89(19):10397-10406. doi: 10.1021/acs.analchem.7b02380. Epub 2017 Sep 15.","Mahieu NG","Anal Chem","2017","2017/09/16","PMC6427824","NIHMS1010861","10.1021/acs.analchem.7b02380"
"28531195","Livestock metabolomics and the livestock metabolome: A systematic review","Goldansaz SA, Guo AC, Sajed T, Steele MA, Plastow GS, Wishart DS.","PLoS One. 2017 May 22;12(5):e0177675. doi: 10.1371/journal.pone.0177675. eCollection 2017.","Goldansaz SA","PLoS One","2017","2017/05/23","PMC5439675","","10.1371/journal.pone.0177675"
"28486539","Relationship between recombinant protein expression and host metabolome as determined by two-dimensional NMR spectroscopy","Chae YK, Kim SH, Markley JL.","PLoS One. 2017 May 9;12(5):e0177233. doi: 10.1371/journal.pone.0177233. eCollection 2017.","Chae YK","PLoS One","2017","2017/05/10","PMC5423636","","10.1371/journal.pone.0177233"
"28287524","A Web Tool for Generating High Quality Machine-readable Biological Pathways","Ramirez-Gaona M, Marcu A, Pon A, Grant J, Wu A, Wishart DS.","J Vis Exp. 2017 Feb 8;(120):54869. doi: 10.3791/54869.","Ramirez-Gaona M","J Vis Exp","2017","2017/03/14","PMC5409186","","10.3791/54869"
"27899612","YMDB 2.0: a significantly expanded version of the yeast metabolome database","Ramirez-Gaona M, Marcu A, Pon A, Guo AC, Sajed T, Wishart NA, Karu N, Djoumbou Feunang Y, Arndt D, Wishart DS.","Nucleic Acids Res. 2017 Jan 4;45(D1):D440-D445. doi: 10.1093/nar/gkw1058. Epub 2016 Nov 28.","Ramirez-Gaona M","Nucleic Acids Res","2017","2016/12/01","PMC5210545","","10.1093/nar/gkw1058"
"27649739","The apo-structure of the leucine sensor Sestrin2 is still elusive","Saxton RA, Knockenhauer KE, Schwartz TU, Sabatini DM.","Sci Signal. 2016 Sep 20;9(446):ra92. doi: 10.1126/scisignal.aah4497.","Saxton RA","Sci Signal","2016","2016/09/22","PMC5087270","NIHMS819546","10.1126/scisignal.aah4497"
