PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34671904","Comprehensive Analysis of Key mRNAs and lncRNAs in Osteosarcoma Response to Preoperative Chemotherapy with Prognostic Values","Li M, Cheng WT, Li H, Zhang Z, Lu XL, Deng SS, Li J, Yang CH.","Curr Med Sci. 2021 Oct;41(5):916-929. doi: 10.1007/s11596-021-2430-2. Epub 2021 Oct 20.","Li M","Curr Med Sci","2021","2021/10/21","","","10.1007/s11596-021-2430-2"
"34604380","Molecular Profiling of Spermatozoa Reveals Correlations between Morphology and Gene Expression: A Novel Biomarker Panel for Male Infertility","Cassuto NG, Piquemal D, Boitrelle F, Larue L, Lédée N, Hatem G, Ruoso L, Bouret D, Siffroi JP, Rouen A, Assou S.","Biomed Res Int. 2021 Sep 18;2021:1434546. doi: 10.1155/2021/1434546. eCollection 2021.","Cassuto NG","Biomed Res Int","2021","2021/10/04","PMC8485144","","10.1155/2021/1434546"
"34371836","Systematic Bioinformatic Analyses of Nutrigenomic Modifications by Polyphenols Associated with Cardiometabolic Health in Humans-Evidence from Targeted Nutrigenomic Studies","Ruskovska T, Budić-Leto I, Corral-Jara KF, Ajdžanović V, Arola-Arnal A, Bravo FI, Deligiannidou GE, Havlik J, Janeva M, Kistanova E, Kontogiorgis C, Krga I, Massaro M, Miler M, Milosevic V, Morand C, Scoditti E, Suárez M, Vauzour D, Milenkovic D.","Nutrients. 2021 Jul 6;13(7):2326. doi: 10.3390/nu13072326.","Ruskovska T","Nutrients","2021","2021/08/10","PMC8308901","","10.3390/nu13072326"
"34091802","Interpreting the lipidome: bioinformatic approaches to embrace the complexity","Kyle JE, Aimo L, Bridge AJ, Clair G, Fedorova M, Helms JB, Molenaar MR, Ni Z, Orešič M, Slenter D, Willighagen E, Webb-Robertson BM.","Metabolomics. 2021 Jun 6;17(6):55. doi: 10.1007/s11306-021-01802-6.","Kyle JE","Metabolomics","2021","2021/06/06","","","10.1007/s11306-021-01802-6"
"33959904","Urinary Extracellular Vesicles Magic Particles for Biomarker Discovery","Barreiro K, Huber TB, Holthofer H.","Adv Exp Med Biol. 2021;1306:29-40. doi: 10.1007/978-3-030-63908-2_3.","Barreiro K","Adv Exp Med Biol","2021","2021/05/07","","","10.1007/978-3-030-63908-2_3"
"33249827","Recurrent Topics in Mass Spectrometry-Based Metabolomics and Lipidomics-Standardization, Coverage, and Throughput","Rampler E, Abiead YE, Schoeny H, Rusz M, Hildebrand F, Fitz V, Koellensperger G.","Anal Chem. 2021 Jan 12;93(1):519-545. doi: 10.1021/acs.analchem.0c04698. Epub 2020 Nov 28.","Rampler E","Anal Chem","2021","2020/11/30","PMC7807424","","10.1021/acs.analchem.0c04698"
"33248648","Multi-omics integration in biomedical research - A metabolomics-centric review","Wörheide MA, Krumsiek J, Kastenmüller G, Arnold M.","Anal Chim Acta. 2021 Jan 2;1141:144-162. doi: 10.1016/j.aca.2020.10.038. Epub 2020 Oct 22.","Wörheide MA","Anal Chim Acta","2021","2020/11/29","PMC7701361","NIHMS1642248","10.1016/j.aca.2020.10.038"
"33173435","Metabolic pathways underlying GATA6 regulating Trastuzumab resistance in Gastric Cancer cells based on untargeted metabolomics","Chang J, Wang Q, Bhetuwal A, Liu W.","Int J Med Sci. 2020 Oct 23;17(18):3146-3164. doi: 10.7150/ijms.50563. eCollection 2020.","Chang J","Int J Med Sci","2020","2020/11/11","PMC7646115","","10.7150/ijms.50563"
"33033578","Transcriptomic data-driven discovery of global regulatory features of rice seeds developing under heat stress","Islam MM, Sandhu J, Walia H, Saha R.","Comput Struct Biotechnol J. 2020 Sep 18;18:2556-2567. doi: 10.1016/j.csbj.2020.09.022. eCollection 2020.","Islam MM","Comput Struct Biotechnol J","2020","2020/10/09","PMC7522763","","10.1016/j.csbj.2020.09.022"
"32996699","mtDNA depletion-like syndrome in Wilson disease","Medici V, Sarode GV, Napoli E, Song GY, Shibata NM, Guimarães AO, Mordaunt CE, Kieffer DA, Mazi TA, Czlonkowska A, Litwin T, LaSalle JM, Giulivi C.","Liver Int. 2020 Nov;40(11):2776-2787. doi: 10.1111/liv.14646. Epub 2020 Sep 30.","Medici V","Liver Int","2020","2020/09/30","PMC8079140","NIHMS1690046","10.1111/liv.14646"
"32987857","Integrative Multi-Omics Analysis in Calcific Aortic Valve Disease Reveals a Link to the Formation of Amyloid-Like Deposits","Heuschkel MA, Skenteris NT, Hutcheson JD, van der Valk DD, Bremer J, Goody P, Hjortnaes J, Jansen F, Bouten CVC, van den Bogaerdt A, Matic L, Marx N, Goettsch C.","Cells. 2020 Sep 24;9(10):2164. doi: 10.3390/cells9102164.","Heuschkel MA","Cells","2020","2020/09/29","PMC7600313","","10.3390/cells9102164"
"32246983","Differentiation of soluble aqueous humor metabolites in primary open angle glaucoma and controls","Myer C, Perez J, Abdelrahman L, Mendez R, Khattri RB, Junk AK, Bhattacharya SK.","Exp Eye Res. 2020 May;194:108024. doi: 10.1016/j.exer.2020.108024. Epub 2020 Apr 1.","Myer C","Exp Eye Res","2020","2020/04/05","PMC7229990","NIHMS1584984","10.1016/j.exer.2020.108024"
"32199034","MetaBridge: An Integrative Multi-Omics Tool for Metabolite-Enzyme Mapping","Blimkie T, Lee AH, Hancock REW.","Curr Protoc Bioinformatics. 2020 Jun;70(1):e98. doi: 10.1002/cpbi.98.","Blimkie T","Curr Protoc Bioinformatics","2020","2020/03/22","PMC7299206","NIHMS1589485","10.1002/cpbi.98"
"32104927","Hypoxic storage of red blood cells improves metabolism and post-transfusion recovery","DʼAlessandro A, Yoshida T, Nestheide S, Nemkov T, Stocker S, Stefanoni D, Mohmoud F, Rugg N, Dunham A, Cancelas JA.","Transfusion. 2020 Apr;60(4):786-798. doi: 10.1111/trf.15730. Epub 2020 Feb 27.","DʼAlessandro A","Transfusion","2020","2020/02/28","PMC7899235","NIHMS1648603","10.1111/trf.15730"
